"Nacogdoches ISD","TX","Nacogdoches","2020","Fall","Yes","K-12","Mixed (iPad/Chromebook)","COVID-era rollout; board approved Operation Connectivity Aug 2020; purchased iPads for younger students and Chromebooks for older; 3,429 Chromebooks distributed by Sep 4 2020","https://www.nacisd.org/article/795866","https://www.kltv.com/2020/09/04/nacogdoches-isd-distributes-laptops-smart-devices-ahead-new-school-year/","1401","513","1","0","4832090"
"Avoyelles Parish","LA","Marksville","2020","Fall","Yes (likely)","K-12","Chromebook","CARES Act funded Chromebooks distributed to students for home use in fall 2020 back-to-school plan; district has technology labs and mobile labs in every school; no earlier firm 1:1 evidence found","https://www.avoyellespsb.com/technology","","1402","513","1","0","2200150"
"Kokomo School Corporation","IN","Kokomo","2017","Fall","Yes","K-12","Laptop","Goal was 1:1 for all students by 2017-18 SY; HS students receive laptop for school day; district joined League of Innovative Schools 2016-17; devices take-home eligible","https://www.kokomoschools.com/our_programs/1_to_1_technology","","1403","513","1","0","1805370"
"Rio Elementary","CA","Oxnard","2020 (by)","","Yes (likely)","3-8","Laptop","District provides laptop to students in grades 3-8 to take home; each student also has access to in-class Chromebooks and computer labs; no firm year found; upper bound 2020","https://www.rioschools.org/","","1404","513","1","0","0632760"
"Auburn City Schools","AL","Auburn","2015 (by)","","Yes (phased)","3-12","Chromebook","$22M technology levy passed 2014 funded 1:1 initiative for MS and HS students (Chromebooks); grades 3-12 receive device; levy passage 2014 suggests program launched ~2015; exact launch year not confirmed","https://www.auburnschools.org/techdepartment","","1405","513","1","0","0100210"
"M S D Southwest Allen County Schools","IN","Fort Wayne","2019 (by)","","Yes","K-12","Mixed (iPad/Laptop)","K-8 students use iPads; 9-12 use Windows 10 laptops; district-wide 1:1; news article from 2019 confirms districtwide 1:1 with take-home starting in kindergarten; exact year not documented","https://www.sacs.k12.in.us/10505_3","https://dailyherald.com/article/20190825/news/308259998","1406","512","1","0","1800030"
"Manchester School District","CT","Manchester","2014 (by)","","Yes (phased)","9-12 then expanded","Chromebook","July 2013 article: school board considering ~1,700 Chromebooks for all HS students via Alliance Grant; program implemented by 2014; district later expanded; by 2021 had 7,000+ Chromebooks district-wide","https://patch.com/connecticut/manchester/school-board-considering-google-chromebooks-for-all-manchester-high-students","","1407","512","1","0","0902310"
"Stratford School District","CT","Stratford","2020 (by)","","Yes (likely)","K-12","Chromebook","Stratford has Chromebook handbook for HS; state CT Everybody Learns initiative 2020 distributed 50,000 devices; district manages Chromebooks via Google Admin; no firm pre-2020 1:1 launch found","https://s3.amazonaws.com/scschoolfiles/393/hs_device_handbooks.pdf","","1408","511","1","0","0904440"
"Longview School District","WA","Longview","2020 (by)","","Yes","K-12","Chromebook","District has 1:1 Chromebook ratio K-5 and at RA Long HS; no specific launch year found; COVID-era sources confirm devices in use; upper bound 2020","https://www.longviewschools.com/","","1409","510","1","0","5304470"
"Meridian Public School Dist","MS","Meridian","2015","Fall","Yes (phased)","6-8 initially","Chromebook","July 2015 Meridian Star article: district gearing up to implement Chromebooks for all middle school students in fall 2015; Carver MS had 300+ Chromebooks ready; devices stayed on campus; district has since expanded to K-12 with iPad or Chromebook","https://www.meridianstar.com/news/mpsd-looks-forward-to-chromebooks-implementation/article_c2aadd34-30eb-11e5-b766-3f70aaeb8692.html","","1410","510","1","0","2802910"
"West Bend School District","WI","West Bend","2020 (by)","","Yes","K-12","Chromebook","All students K-12 receive district-owned Chromebook; BYOD also allowed 7-12; COVID-era 2020 pickup events confirmed; exact pre-COVID start year not documented; upper bound 2020","https://west-bend.k12.wi.us/1/news/14032-Student+Chromebook+Pick+up+Info.html?printview=1","","1411","509","1","0","5516290"
"Sunnyside School District","WA","Sunnyside","2020 (by)","","Yes","1-12","Chromebook","District described as 1:1 from grades 1-12 with Chromebooks; COVID-era sources confirm device use; no specific pre-2020 launch year found; upper bound 2020","https://www.sunnysideschools.org/","","1412","509","1","0","5308670"
"Three Village Central School District","NY","Stony Brook","2018 (by)","","Yes (phased)","7-9","Chromebook","District submitted SMART Schools bond application for 1:1 Chromebook initiative in grades 7-9; NYSED Phase 2 amendment document confirms Chromebook initiative; no specific launch year confirmed; upper bound 2018","https://threevillagecsd.org/department_and_programs/chromebook_information","https://www.p12.nysed.gov/mgtserv/smart_schools/docs/Approved_SSIPS_11_05_24/THREE-VILLAGE-CSD_ClassroomLearning_Ph2_Amend1.pdf","1413","509","1","0","3628200"
