"Findlay City","OH","Findlay","2020 (by)","","Yes","K-12","Chromebook","Upper bound; July 2020 doc references expanding 1:1 program to include all grades K; Dell Chromebooks; pre-existing program at upper grades before 2020 expansion but no earlier firm year found","https://www.fcs.org/departments/tech","","1851","392","1","0","3910000"
"East Windsor Regional School District","NJ","Hightstown","2020 (by)","","Yes (likely)","HS (confirmed); district-wide likely","Chromebook","Upper bound; HHS 1:1 Student Device Program page exists; Chromebooks used at Hightstown High School; no earlier firm year documented","https://sites.google.com/ewrsd.k12.nj.us/hhs11studentdeviceprogram/faqs","https://www.ewrsd.org/","1852","392","1","0","3404320"
"Muscatine Comm School District","IA","Muscatine","2020 (by)","","Yes","K-12","Mixed (iPad K; Chromebook 1-12)","Upper bound; district has 1:1 program with iPad for K and Chromebook for gr 1-12; no firm launch year documented in search results; program well-established by 2020","https://www.muscatine.k12.ia.us/1to1/","","1853","392","1","0","1920130"
"Charter Oak Unified","CA","Covina","2020 (by)","","Yes","K-12","Chromebook","Upper bound; district has 1:1 Chromebook program on campus; at-home Chromebook checkout also available; no firm year found; transitioned from take-home to on-campus model in recent years","https://www.cousd.net/apps/pages/index.jsp?uREC_ID=3186877&type=d&pREC_ID=2427561","","1854","392","1","0","0608190"
"Romeo Community Schools","MI","Romeo","2020 (by)","","Yes (likely)","K-12","Chromebook","Upper bound; district provides Chromebooks and iPads to students as loaned devices; no firm launch year documented","https://romeok12.org/departments/technology/","","1855","391","1","0","2630090"
"East Detroit Public Schools","MI","Eastpointe","2020 (by)","","Yes (likely)","K-12","Chromebook","Upper bound; district (now Eastpointe Community Schools) has Chromebook program; COVID-era distribution confirmed; no pre-COVID 1:1 launch year found","https://www.eastpointeschools.org/departments/technology/","","1856","391","1","0","2612450"
"Shelton School District","CT","Shelton","2021","","Yes (phased)","5th grade; 7th grade (phased)","Chromebook","Aug 2021: Board of Aldermen approved 900 Chromebooks ($344K from LCIP grant) for school opening; ARP funds also covered Chromebooks for 5th and 7th graders; 1:1 handbook documented for all students by 2024-25","http://www.sheltonherald.com/news/article/shelton-oks-400k-school-maintenance-chromebook-19630873.php","https://www.sheltonpublicschools.org/tech_center","1857","391","1","0","0904050"
"Cumberland","RI","Cumberland","2014","Fall","Yes (phased)","6-8 (middle school)","Chromebook","District purchased ~$451K Chromebooks (Acer 720) for all 6th/7th/8th graders; budget item appeared in March 2014 budget discussion; program turned traditional classrooms on head; plan to carry devices into HS","https://thepublicsradio.org/article/cumberland-middle-schools-go-high-tech/","https://www.clerkbase.com/cumberlandschools.pdf","1858","390","1","0","4400270"
"Rome City School District","NY","Rome","2020 (by)","","Yes (likely)","K-12","Chromebook","Upper bound; district has technology programs page; COVID-era device distribution assumed; no firm pre-COVID 1:1 launch year found","https://romecsd.org/academics/s_t_e_a_m_initiatives_and_technology_programs","","1859","390","1","0","3624900"
"Espanola Public Schools","NM","Espanola","2020","","Yes","PreK-12","Chromebook","2020-21 SY: each student given a chromebook for remote learning; COVID-driven 1:1 rollout; district continued program post-pandemic","https://en.wikipedia.org/wiki/Espa%C3%B1ola_Public_Schools","https://www.k12espanola.org/departments/technology","1860","390","1","0","3500900"
"Holland City School District","MI","Holland","2020 (by)","","Yes","K-12","Chromebook","Upper bound; Holland Public Schools has 1:1 Chromebook program; Chromebooks distributed each fall collected each spring; no firm launch year found","https://www.hollandpublicschools.org/for-students/student-handbook/mobile-device-handbook/","","1861","390","1","0","2618420"
"Lewiston Public Schools","ME","Lewiston","2002 (by)","","Yes (phased)","7-8 (MLTI start); HS added 2009+","Laptop (MLTI)","Maine MLTI statewide 1:1 program started 2002 for gr 7-8; HS expansion in 2009; Lewiston as Maine public school district participates in MLTI; earliest state program in US","https://en.wikipedia.org/wiki/Maine_Learning_Technology_Initiative","https://www.maine.gov/doe/learning/technology/MLTI","1862","390","1","0","2307320"
"Ridgefield School District","CT","Ridgefield","2020","Fall","Yes","K-12","Chromebook","Moved to 1:1 take-home Chromebook model beginning with 2020-21 school year; COVID-driven; distributed hundreds of Chromebooks to families in need spring 2020; currently grades 9-12 get Chromebook","https://www.ridgefieldsd.org/o/district/article/286714","https://www.ridgefieldsd.org/o/district/article/287454","1863","390","1","0","0903810"
"Park City District","UT","Park City","2012","Fall","Yes (phased)","HS 2012; MS 2013; Gr 2-12 eventually","Laptop (MacBook Air then chromebook)","Park City High implemented 1:1 personal computer program in 2012 with MacBook Air; Treasure Mountain Junior High added ~2013; district-wide Gr 2-12; Apple Distinguished Program 2014-2016","https://baldeaglerealty.com/park-city-prestigious-schools/","https://www.instructure.com/resources/case-studies/park-city-school-district-streamlining-student-centered-initiatives","1864","389","1","0","4900750"
"Flemington-Raritan Regional School District","NJ","Flemington","2020 (by)","","Yes","Gr 2-8 (Chromebook); K-1 (iPad)","Chromebook","Upper bound; district provides touchscreen 2-in-1 Chromebook to each student grades 2-8 and iPads to K-1; no firm launch year documented","https://www.frsd.k12.nj.us/site/default.aspx?PageType=3&DomainID=1&ModuleInstanceID=1592&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=12068&PageID=1","https://www.frsd.k12.nj.us/domain/3","1865","389","1","0","3405190"
"Caledonia Community Schools","MI","Caledonia","2020 (by)","","Yes","K-12","Chromebook","Upper bound; each CCS student assigned Chromebook; Gr 7-12 take home daily; K-6 in-school only; no firm launch year documented","https://www.calschools.org/departments/technology/student-chromebook-initiative/","","1866","389","1","0","2607620"
"Glen Ellyn SD 41","IL","Glen Ellyn","2020 (by)","","Yes (likely)","K-8","Chromebook","Upper bound; district uses Chromebooks for students; D41Tech@Home program referenced; no firm 1:1 launch year documented","https://www.d41.org/technology/d41techhome","","1867","389","1","0","1716800"
"Belleville SD 118","IL","Belleville","2020 (by)","","Yes (likely)","K-8","Chromebook","Upper bound; district uses Chromebooks; no firm 1:1 launch year documented","https://www.belleville118.org/","","1868","389","1","0","1705610"
"North Colonie CSD","NY","Latham","2017","","Yes","Gr 3-12","Chromebook","Chromebook Care Protection Plan cost $20 for remainder of 2017-18 SY indicating program was active then; K-2 added later; program well-documented; likely started 2017 or earlier","https://www.northcolonie.org/chromebook-pick-up-for-new-students-and-make-up-days/","https://sites.google.com/a/nccsk12.org/1-1faqs/","1869","388","1","0","3600971"
"Stroudsburg Area SD","PA","Stroudsburg","2020 (by)","","Yes (likely)","K-12","Chromebook","Upper bound; district technology page references Chromebooks and Google Classroom; no firm 1:1 launch year documented","https://www.sburg.org/apps/pages/index.jsp?uREC_ID=412718&type=d","","1870","387","1","0","4222860"
"Port Washington Union Free School District","NY","Port Washington","2020 (by)","","Yes (likely)","K-12","Chromebook","Upper bound; no firm 1:1 launch year found in search results; district website references technology resources","https://www.portnet.org/","","1871","387","1","0","3623580"
"Jamestown City School District","NY","Jamestown","2020 (by)","","Yes (likely)","K-12","Chromebook","Upper bound; Jamestown Public Schools describes state-of-the-art technology and recently renovated buildings; no firm 1:1 launch year documented","https://www.jpsny.org/","","1872","387","1","0","3615630"
"Derry School District","NH","Derry","2020","Spring","Yes","K-12","Chromebook","Pre-pandemic no 1:1 was on the roadmap; COVID-19 pandemic drove rapid deployment of Chromebooks; district purchased hundreds for students; Derry Cooperative SD","https://www.securly.com/case-studies/derry-csd","","1873","387","1","0","3302610"
"Belton 124","MO","Belton","2020 (by)","","Yes (likely)","K-12","Mixed (iPad; MacBook)","Upper bound; district deployed 1200 iPads for student 1:1 and 200 MacBook Airs for staff; no firm year found for initial 1:1 launch","https://www.beltonschools.org/belton-departments/technology","","1874","387","1","0","2904620"
