"Central Kitsap School District","WA","Silverdale","2020 (by)","","Yes","6-12","Chromebook","upper bound; district had existing Chromebook checkout for grades 6-12 before COVID; spring 2020 distributed ~1,000 Chromebooks for remote learning; 5,900-device refresh order already underway suggests established program","https://www.ckschools.org/academics/classroom_tech/chromebooks","","826","803","1","0","5301080"
"Appoquinimink School District","DE","Odessa","","","Yes (phased)","6-12 first; K-5 via 2024 referendum","Mixed (iPad/laptop)","1:1 technology district; elementary students use iPads; 6-12 covered by earlier referendum; 2024 referendum extended to K-5; exact launch year not documented in web sources","https://www.apposchooldistrict.com/apps/pages/index.jsp?uREC_ID=250106&type=d","https://www.apposchooldistrict.com/apps/pages/index.jsp?uREC_ID=599125&type=d","827","802","1","0","1000080"
"Tuscaloosa City","AL","Tuscaloosa","2020","July","Yes","6-12","Chromebook","July 2020 board approved purchase of 2,200 Chromebooks for $750,000 to achieve 1:1 for grades 6-12; earlier article 'A Chromebook for every student by 2019' suggests phased goal; COVID-era completion of initiative","https://www.wbrc.com/2020/07/10/tuscaloosa-city-school-board-approves-buying-chrome-books/","https://eyeofthetigernews.com/10777","828","800","1","0","0103360"
"Hamblen County","TN","Morristown","","","Yes (likely)","K-12","Laptop","district has 1:1 digital learning page and K-8 student laptop tips page; device tips for laptops at K-8 level; no firm launch year found in web sources","https://www.hcboe.net/students/hcdoe-1-1-digital-learning","https://www.hcboe.net/k8studenttipsforlaptops","829","799","1","0","4700001"
"Farmington Public School District","MI","Farmington","2020 (by)","","Yes","3-12","Chromebook","upper bound; district transitioned from cart-based to take-home 1:1 model for grades 3-12; FHS student newspaper (The Falconer) covered device distribution to freshmen-juniors; exact launch year not confirmed","https://fhsfalconer.com/news/fhs-implements-1-to-1-device-initiative/6120","https://www.farmington.k12.mi.us/departments/technology-services","830","799","1","0","2614070"
"Idaho Falls District","ID","Idaho Falls","2020 (by)","","Yes","K-12","Mixed (Chromebook/laptop)","upper bound; district has 1:1 K-12 program with Chromebooks for K-8 and laptop or Chromebook for HS based on course needs; no firm launch year found in web sources","https://www.ifschools.org/departments/technology-department/1-1-technology-guidelines","https://id50010859.schoolwires.net/Page/118","831","799","1","0","1601530"
"Oconee 01","SC","Walhalla","2019","","Yes (phased)","K-12 (phased)","Chromebook","2019-20 school year: grades 4-12 take-home Chromebook; grades 2-3 school-use Chromebook; K-1 had 12 devices per classroom; part of district digital transformation plan led by CTO Josh Shepard","https://supplychainstrategy.media/blog/executiveinsights/school-district-of-oconee-county-a-lesson-in-digital-transformation/","https://www.sdoc.org/technology-home","832","798","1","0","4503060"
"Fargo 1","ND","Fargo","2012","","Yes (phased)","Started HS sophomores 2012; full PK-12 by 2020-21","Mixed (laptop)","device deployment began 2012 with high school sophomores receiving personal learning devices; phased expansion over subsequent years; full PK-12 coverage by 2020-21 school year; district website confirms 2012 start","https://www.fargo.k12.nd.us/programs/one-to-one-technology-initiative/overview","https://www.fargo.k12.nd.us/domain/111","833","798","1","0","3806780"
"Cherry Hill Public Schools","NJ","Cherry Hill","2020 (by)","","Yes","K-12","Chromebook","upper bound; 2020 COVID response distributed 2,000 Chromebooks to students; devices sent home with students for remote/hybrid learning; CARES Act $700K spent on technology upgrades; pre-existing device program unclear","https://patch.com/new-jersey/cherryhill/remote-learning-offered-shift-teaching-cherry-hill-super","https://www.chclc.org/departments/new-public-information/we-return-to-learn","834","796","1","0","3403000"
"Cabot School District","AR","Cabot","2020 (by)","","Yes","K-12","Chromebook","upper bound; Cabot Public Schools has 1,300 iPads and 16,850 Chromebooks; Cabot Panther Digital Academy (CPDA) established 2020-21 SY for digital learning; COVID-era documentation is earliest firm evidence","https://www.cabotschools.org/roadmap-to-reopening/cabot-panther-digital-academy","","835","794","1","0","0503750"
