"Marysville Joint Unified","CA","Marysville","2020 (by)","","Yes (likely)","K-12","Chromebook","Upper bound; COVID-era Chromebook distribution to all students; Marysville High checked out Chromebooks during March 2020 school closure; no pre-pandemic 1:1 evidence found","https://marysville.mjusd.com/ParentsGuardians/Chromebook-Contracts/index.html","https://edsource.org/2021/map-california-chromebook-distribution-during-covid-19/653297","851","785","1","0","0624090"
"Kershaw 01","SC","Camden","2004","","Yes (phased)","HS (2004); 3-12 by ~2018","Laptop","i-CAN initiative 2004; first SC district to give wireless personal computing devices to all HS students; $8M program; by 2018-19 all 20 schools wireless with grades 3-12 reported as 1:1","https://en.wikipedia.org/wiki/Kershaw_County_School_District","https://www.kcsdschools.net/dept/edtech/student-resources/chromebooks","852","784","1","0","4502550"
"Waterloo Comm School District","IA","Waterloo","2016","Fall","Yes (phased)","6-12 (2016-18); 1-5 added later","Chromebook","Fall 2016: one Chromebook per 6th-grader at four middle schools; expanded to 7th grade fall 2017; eventually grades 6-12; later added grades 1-5 with CARES funding","https://wcfcourier.com/news/local/education/waterloo-schools-to-issue-chromebooks-in-grades-6-9/article_d74a4e5d-1e62-5053-892a-4a22b4e16510.html","https://www.kwwl.com/news/waterloo-schools-to-purchase-chromebooks-for-every-student-in-grades-1-5/article_87a8ec90-e6c5-5e30-86ee-c7e0ff1a560e.html","853","784","1","0","1930480"
"West Hartford School District","CT","West Hartford","","","Partial","Not specified","Chromebook","District operates BYOD policy and loaner Chromebook program; no evidence of district-issued 1:1 program; as of 2026 capital plan proposes $1M+ for Chromebooks and IT infrastructure upgrade","https://www.whps.org/offices-and-programs/information-technology-services/bring-your-own-device-byod","https://we-ha.com/letter-a-win-win-situation-for-our-students-our-schools-and-our-budget/","854","784","1","0","0904920"
"Encinitas Union Elementary","CA","Encinitas","2012","Fall","Yes (phased)","3-6 (2012); K-6 by 2013-14","iPad","Fall 2012: iPads for grades 3-6 (1:1); fall 2013 expanded to K-2; by 2015 every K-6 student had an iPad (5,400 total); district is a well-known early Apple 1:1 adopter","https://thecoastnews.com/encinitas-school-district-rolling-out-ipads-for-k-2/","https://dailycaller.com/2015/02/14/guess-what-americas-second-grade-boys-are-using-their-school-issued-ipads-for/","855","784","1","0","0612750"
"Rio Grande City CISD","TX","Rio Grande City","2020 (by)","","Yes (likely)","K-12","Chromebook","Upper bound; district website references 'Student Device Care & Maintenance' and G-Suite; 2021 TEA report notes hotspots and laptops provided to families; no earlier launch date documented","https://www.rgccisd.org/index.php?pageID=348609_3","https://tea.texas.gov/academics/special-student-populations/review-and-support/rio-grande-cisd-214901-2021.pdf","856","783","1","0","4837140"
"Laurel County","KY","London","2020 (by)","","Yes (likely)","K-12","Chromebook","Upper bound; September 2020 report noted district providing one Chromebook per family during COVID-19 NTI; no pre-pandemic 1:1 evidence found","https://www.whas11.com/article/news/education/kentucky-louisville-schools-nti-internet-problems-digital-divide/417-d7920132-d653-4eda-bb55-4d5130f59629","https://www.laurel.kyschools.us/page/technology","857","782","1","0","2103210"
"Woodland Joint Unified","CA","Woodland","2020 (by)","","Yes (likely)","K-12","Chromebook","Upper bound; district has dedicated Chromebook support page; COVID-19 distance learning began April 2020; no earlier district-wide 1:1 evidence found","https://www.wjusd.org/Families/Digital-Tools-Support/Chromebooks/","https://www.wjusd.org/Departments/Educational-Services/Distance-Learning--School-Closure-Information/Technology/","858","782","1","0","0643080"
"Azusa Unified","CA","Azusa","2020 (by)","","Yes (likely)","K-12","Chromebook","Upper bound; Azusa High School has a Chromebook agreement policy page; COVID-era device distribution evident; no pre-2020 1:1 announcement found","https://ahs.azusa.org/parents/technology-information","https://www.azusa.org/domain/541","859","781","1","0","0603600"
"Duluth Public School District","MN","Duluth","2021 (by)","","Yes","2-12","Chromebook","Upper bound; Blended Learning 1:1 Agreement forms confirmed for 2021-22 school year; district issues Chromebooks to grades 2-12 for in-school and at-home use; COVID funds accelerated program","https://form.jotform.com/211364373038048","https://www.isd709.org/academics/digital-innovation","860","780","1","0","2711040"
