"Lorain City","OH","Lorain","","","","","","no dated 1:1 rollout found; district tech page references school-issued devices but no formal 1:1 launch date identified","https://www.lorainschools.org/departments/technology","","951","723","1","0","3904426"
"Fayetteville School District","AR","Fayetteville","2017 (by)","","Yes (phased)","MS (Holt & McNair pilots 2017); district-wide K-12 Chromebooks current","Chromebook","upper bound; May 2017 NW Arkansas Democrat-Gazette article: Holt and McNair middle schools adopting Chromebooks; district now issues Chromebooks grades 2-12 (K-1 shared); no single district-wide launch date found","https://www.nwaonline.com/news/2017/may/01/holt-mcnair-teachers-students-adopt-ins/","https://district.fayar.net/o/fhs/article/300434","952","723","1","0","0506120"
"Dickinson ISD","TX","Dickinson","2020 (by)","","Yes (likely)","K-12","Chromebook","upper bound; 2020-21 plan references student chromebooks for remote/in-person learning; no pre-2020 1:1 evidence found; district chromebook page exists","https://www.click2houston.com/news/local/2020/07/21/dickinson-isd-what-you-need-to-know-about-the-districts-2020-21-school-plans/","https://www.dickinsonisd.org/page/tech.Chromebooks","953","722","1","0","4817070"
"Jackson Co School Dist","MS","Pascagoula","2020","","Yes","K-12","Chromebook","Mississippi Connects state program 2020; every MS district submitted plan in Sept 2020 to provide all students devices; JCSD has student Chromebook agreement page confirming program","https://www.mdek12.org/news/2020/9/2/School-Districts-Submit-Plans-to-Provide-Computer-Devices-to-All-Students_20200902","https://www.jcsd.ms/domain/19","954","722","1","0","2802160"
"Pontiac City School District","MI","Pontiac","2020 (by)","","Partial","HS Gr12; ITA Gr6-12","Chromebook","upper bound; 2021 reference confirms 1:1 for PHS Gr12 and ITA Gr6-12 only; $147M bond 2020 supported tech; not district-wide 1:1; all students have devices for classroom/home per district","https://www.pontiac.k12.mi.us/departments/technology/tech-assist","","955","722","1","0","2628740"
"Sharyland ISD","TX","Mission","2020","May","Yes","K-12","Chromebook","May 26 2020 board approved purchase of 4330 Chromebooks ($1.1M) for 1:1; Asst Supt: 'device in every kid's hand whether at home or in classroom'; COVID-driven but permanent 1:1 initiative","https://www.progresstimes.net/2020/05/29/sisd-approves-1-1m-chromebooks-purchase-restructures-school-board/","https://www.sharylandisd.org/departments/technology/chromebook_device_policy_and_care","956","721","1","0","4839930"
"Etowah County","AL","Gadsden","2020","Fall","Yes (likely)","K-12","Chromebook","COVID-driven 2020 rollout; June 2020 order for Chromebooks (Lenovo) through Trinity3 Technology for 2020-21 SY; customs seizure delayed delivery; replacement order placed; district already had ~5000 older devices","https://www.wbrc.com/2020/08/03/chromebooks-meant-etowah-county-schools-held-up-customs-new-order-way/","https://www.cbs42.com/news/local/officials-laptops-for-alabama-schools-seized-by-us-agency/","957","721","1","0","0101380"
"Western Placer Unified","CA","Lincoln","2020","","Yes","K-12","Chromebook","upper bound 2020; district states 'during the 2020-2021 school year WPUSD was able to provide 1:1 student technology'; Chromebook service plan ($40/yr) in place; COVID-era 1:1 launch","https://www.wpusd.org/departments/administrative-services/it/chromebook-service-plan","https://www.wpusd.org/departments/administrative-services/it","958","718","1","0","0642140"
"Burnsville Public School District","MN","Burnsville","2015","August","Yes (phased)","Gr6-8 first (2015-16); expanded to K-12","Chromebook","2015 Vision One91 referendum funded 2100 Chromebooks; middle school students (Gr6-8) received Chromebooks Aug 2015 at school orientation; initiative started 2013 with wireless upgrades and sampling; full K-12 Chromebook program now in place","https://www.isd191.org/discover/departments/technology/student-devices","http://www.isd191.org/isd191/news/tag/chromebooks","959","717","1","0","2707290"
"Huron Valley Schools","MI","Highland","2020 (by)","","Yes","Gr6-12","Chromebook","upper bound; 1:1 Chromebook page on district website (hvs.org) describes program for Gr6-12; no pre-2020 dated source found; program appears established but launch year undocumented in available sources","https://www.hvs.org/page/1-1-chromebook-information","","960","717","1","0","2618990"
