"PINE TREE ISD","TX","Longview","","","Yes (likely)","K-12","Chromebook","District has a 1:1 Chromebook program (tech support site documents student Chromebook use); no firm launch year found via web search; 2,500 Chromebooks purchased per board records but year undocumented","https://sites.google.com/hisd.com/hisd-tech/for-parents-and-students","","2201","359","1","0","4834980"
"VOORHEES TOWNSHIP BOARD OF EDUCATION","NJ","Voorhees","2020 (by)","","Yes (likely)","K-12","iPad","Technology for Digital Learning Plan 2020-23 documented Dec 2020; teachers and students received iPad for use at school and home; no earlier firm year found","https://www.voorhees.k12.nj.us/domain/7364","","2202","336","1","0","3416830"
"LONDONDERRY SCHOOL DISTRICT","NH","Londonderry","2021","Fall","Yes (phased)","9-12 phased (fr/soph 2021-22; full 4-yr by 2024-25); MS chromebook program ongoing","laptop","For 2021-22 SY all freshmen and sophomores given school-issued laptops; each successive year incoming freshmen get laptops until graduation; MS students issued Chromebooks annually","https://lhs.londonderry.org/academics/1_to_1_laptop_initiative","https://tech.londonderry.org/middle-school-services/chromebook-program","2203","336","1","0","3304410"
"BEVERLY","MA","Beverly","2010","Fall","Yes","9-12","laptop","Beverly High School launched 1:1 MacBook laptop program in 2010, one of first in eastern MA; students rent MacBook at $28/mo; ~98% participation; HS only program","https://macdailynews.com/2010/06/11/massachusetts_school_forces_parents_who_can_to_pay_for_students_macbooks/","https://www.bevedfoundation.org/1-to-1-laptops/","2204","336","1","0","2502640"
"BOONE COUNTY  SCHOOLS","WV","Madison","2020 (by)","","Yes (likely)","K-12","Chromebook","District has technology page and Chromebook resources; no earlier firm year found; WV districts broadly received COVID-era devices 2020; upper bound only","https://www.boonecountyboe.org/page/technology","","2205","335","1","0","5400090"
"NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT","NY","Sanborn","2020 (by)","","Yes","K-12","Chromebook","Board approved Smart Schools technology plan May 2017 for network upgrades; 1:1 Chromebook access documented post-COVID Wi-Fi upgrade; Business View Magazine profile confirms 1:1 Chromebooks; no pre-2020 firm launch year found","https://businessviewmagazine.com/niagara-wheatfield-central-school-district/","https://www.nysed.gov/smart-schools/niagara-wheatfield-central-school-district-approved-plans","2206","335","1","0","3620850"
"SOUTH REDFORD SCHOOL DISTRICT","MI","Redford","2020 (by)","","Yes (likely)","K-12","Chromebook","District used Chromebooks during COVID for literacy instruction; Business View Magazine profile mentions 1:1 program; no pre-2020 firm launch year found via web search","https://businessviewmagazine.com/south-redford-school-district-redford-michigan/","","2207","335","1","0","2632280"
"WHITMAN-HANSON","MA","Whitman","2019","Fall","Yes (phased)","K-12","Chromebook","FY2019 budget included Year 1 of multi-year tech plan; 600-device lease approved June 2018 school committee meeting; BYOD opt-out policy for 1:1 Chromebook program; district-wide rollout phased through 2019-20","http://whitmanhansonexpress.com/one-to-one-devices-lease-plan-approved/","https://cdnsm5-ss10.sharpschool.com/UserFiles/Servers/Server_18535382/File/News/Supt%20messages/Opt%20Out%20Form.pdf","2208","335","1","0","2512930"
"LAKE VILLA CCSD 41","IL","Lake Villa","2015","Fall","Yes","3-8","Chromebook","FAQs blog post dated Aug 31 2015 describes the Chromebook rollout for all 3rd-8th grade students beginning that week; phased to younger grades subsequently","https://lynettezimmer.wordpress.com/2015/08/31/faqs-about-lake-villa-41s-chromebook-roll-out/","https://www.district41.org/technology-resources/","2209","335","1","0","1721870"
"CARTERSVILLE CITY","GA","Cartersville","2020 (by)","","Yes","K-12","mixed","District website describes approx 1:1 computer-to-student ratio with workstations, laptops, or tablets in classrooms; no firm launch year for 1:1 take-home program found; upper bound only","https://ga02202677.schoolwires.net/domain/53","","2210","335","1","0","1300900"
"NAUGATUCK SCHOOL DISTRICT","CT","Naugatuck","2020 (by)","","Yes","9-12","Chromebook","Naugatuck HS Chromebook policy documents distribution to students each fall keeping same device through HS; Naugatuck district has Chromebook Tips/Policy pages; no firm pre-2020 launch year found","https://www.naugatuck.k12.ct.us/departments/it/chromebook-policy","https://nhs.naugatuck.k12.ct.us/students/chromebook-policy","2211","335","1","0","0902640"
