"ELMORE COUNTY","AL","Wetumpka","2020","April","Yes","K-12","Chromebook","COVID-era 1:1; district ordered 3,500 Google Chromebooks Apr 2020 for ~11,000 students; loaned along with existing district Chromebooks; for 2020-21 SY every student provided a Chromebook and enrolled in virtual platform (Odysseyware K-5 or Edgenuity 6-12)","https://elmoreautauganews.com/2020/07/21/elmore-county-students-preparing-to-return-to-classroom-physically-virtually-or-both-ways/","https://www.thewetumpkaherald.com/news/dennis-gives-update-on-elmore-county-public-schools/article_e79fdfe6-73c0-11ea-859e-834eb1265f1d.html","776","853","1","0","0101290"
"MASON CITY SCHOOL DISTRICT","OH","Mason","2020 (by)","","Yes","PreK-1 iPad; 2-12 Chromebook","Mixed (iPad + Chromebook)","Upper bound; district current program: PreK-1 iPads; gr2-12 Chromebooks; no firm launch year found in web sources; likely COVID-era or just prior","https://www.masonohioschools.com/departments/tech-innovation","","777","851","1","0","3905045"
"WALNUT VALLEY UNIFIED","CA","Walnut","2020 (by)","April","Yes","K-12","Chromebook","Upper bound; Apr 2020 COVID-era Chromebook distribution by appointment at school parking lots; fifth-graders already using Chromebooks Dec 2019 for digital portfolios; no earlier firm 1:1 date found","https://www.wvusd.k12.ca.us/apps/news/article/1205702","","778","847","1","0","0641280"
"NEW CANEY ISD","TX","New Caney","2014","Fall","Yes (phased)","Gr 3-12 take-home (gr 6-12); gr 3-5 in-school","Chromebook","'1:Vision' program; 3-year lease signed 2014 for ~18,000 Dell Chromebooks for all gr 3-12 students (~$1M/yr); gr 6-12 took home daily; gr 3-5 stored in classroom towers; presented at FAEDS 2016 as largest TX Chromebook rollout","https://communityimpact.com/news/2016/10/03/new-caney-isd-prioritizes-technology-upgrades/","https://blog.identityautomation.com/we-are-teaming-up-with-new-caney-isd-to-present-at-faeds-2016","779","845","1","0","4832400"
"WAYZATA PUBLIC SCHOOL DISTRICT","MN","Plymouth","2013","January","Yes (phased)","K-3 at 3:1; gr 4-12 at 1:1; gr 6-12 take-home","iPad","'MyWay' initiative; Phase 1 launched Jan 2013; 3-year phase-in completed 2014-15 SY covering all K-12 students; gr 6-12 take home device; iPad chosen as district mobile learning device","https://www.hometownsource.com/sun_sailor/news/education/ipads-for-all-in-wayzata-schools/article_21ad41a7-5294-57c9-9ad0-b9e5924d1756.html","https://www.wayzataschools.org/schools/myway","780","842","1","0","2742160"
"SANGER UNIFIED","CA","Sanger","2020 (by)","","Yes","K-12","iPad","Upper bound; district provides each student their own iPad; 1:1 iPad program in place (confirmed current); no firm launch year found pre-COVID; 2020 COVID-era commitment to device-per-student confirmed","https://www.sanger.k12.ca.us/departments/educational-services/technology/","","781","842","1","0","0635250"
"COUNCIL ROCK SD","PA","Newtown","2020","September","Yes","K-12","Chromebook","COVID-era 1:1; Chromebooks distributed Sep 1-3 2020 for start of 100% virtual instruction Sep 8 2020; confirmed 1:1 district (device for every student K-12); no earlier district-wide 1:1 found","https://crsouth.crsd.org/parents/covid-19-communications","https://www.crsd.org/support-services/family-resources/chromebook-support","782","837","1","0","4206960"
"NATIONAL ELEMENTARY","CA","National City","2020 (by)","","Yes (likely)","K-6","Mixed (Chromebook/iPad)","Upper bound; K-6 elementary-only district (~4,000 students); COVID-era 2020 device distribution confirmed for distance learning; no firm earlier 1:1 launch date found; district has Technology Services dept","https://nsd.us/apps/pages/index.jsp?uREC_ID=605813&type=d","","783","837","1","0","0626670"
"RICHLAND SCHOOL DISTRICT","WA","Richland","2018","August","Yes (phased)","Gr 6-12 take-home (Aug 2018); K-5 in-class","Chromebook","Aug 2018: take-home Chromebook program launched for all secondary students gr 6-12; K-5 have in-class access; GoGuardian deployed Apr 2019 to support off-campus filtering; Richland serves 14,000 students in Richland and West Richland","https://www.businesswire.com/news/home/20190422005123/en/GoGuardian-Teams-Richland-School-District-11-Chromebook","https://www.rsd.edu/departments/technology/chromebooks","784","835","1","0","5307320"
"TREDYFFRIN-EASTTOWN SD","PA","Wayne","2020 (by)","","Yes","K-4 iPad; 5 Chromebook; 6-12 Dell laptop","Mixed (iPad + Chromebook + laptop)","Upper bound; confirmed 1:1 with K-4 iPad, gr5 Dell Chromebook, gr6-12 Dell Windows laptop per current district pages; COVID-era 2020 distribution confirmed; no earlier firm district-wide launch date found","https://www.tesd.net/departments/technology/11-technology-initiative","","785","835","1","0","4223640"
