"Monroe Public Schools","MI","Monroe","2016","Fall","Yes (phased)","5-12","Chromebook","24/7 initiative; board approved 2100 Dell Chromebooks for grades 5-8 phased rollout; piloted for several years prior; expanded each year to include incoming 5th graders","https://www.monroe.k12.mi.us/District/Department/12-Technology/Portal/247-initiative","https://www.monroe.k12.mi.us/AEC/News:Archive/Page-9?printview=1","1651","439","1","0","2624150"
"Westport School District","CT","Westport","2020 (by)","","Yes","6-8","Chromebook","1:1 for grades 6-8; Google Sites page documents current program; no dated launch article found; upper bound from current district 1:1 Initiative site","https://sites.google.com/westportps.org/1to1/home","https://sites.google.com/westportps.org/1to1/faqs","1652","439","1","0","0905040"
"Rescue Union Elementary","CA","Rescue","2020 (by)","","Yes","3-8","Chromebook","1:1 for every 3rd-8th grade student; district known as county tech leader; no dated launch article found; upper bound from district technology page","https://www.rescueusd.org/Departments/Technology/Technology-Support/index.html","https://www.rescueusd.org/Departments/Technology/index.html","1653","439","1","0","0632310"
"Lemon Grove","CA","Lemon Grove","2020 (by)","","Yes (likely)","K-8","Chromebook","District issues Chromebooks to students; evidence of Google Classroom and distance learning resources referencing Chromebooks; no pre-2020 dated launch source found","https://www.lemongrovesd.net/apps/pages/index.jsp?uREC_ID=1217912&type=d&pREC_ID=1452261","","1654","438","1","0","0621330"
"Camas School District","WA","Camas","2016","Fall","Yes (phased)","6-12","Chromebook","Launched Fall 2016 with grades 6 and 9 (1:World initiative); K-5 classroom sets; 6-12 take-home 1:1; chromebook.camas.wednet.edu documents rollout","https://www.camas.wednet.edu/learning/what-students-learn/chromebook_one-world/","https://sites.google.com/a/camas.wednet.edu/chromebooks/","1655","437","1","0","5300810"
"Ennis ISD","TX","Ennis","2020 (by)","","Yes (likely)","K-12","Chromebook","District website references expanded technology on all campuses; no specific 1:1 launch article found; COVID-era evidence likely upper bound","https://www.ennis.k12.tx.us/","","1656","437","1","0","4818540"
"Wilson SD","PA","West Lawn","2020 (by)","","Yes","K-12","Chromebook","Wilson High School 1:1 Initiative page documented on Google Sites; district technology resources page confirms program; no dated launch year found; upper bound","https://sites.google.com/a/share.wilsonsd.org/wilson-high-school-1-1-initiative/device","https://www.wilsonsd.org/administration/technology-department/technology-resources/","1657","437","1","0","4226580"
"Lakeland Central School District","NY","Shrub Oak","2020 (by)","","Yes (likely)","K-12","Chromebook","District IT page references Chromebook support; no specific dated launch article found; upper bound from current resources","https://www.lakelandschools.org/district/informational_technology.php","https://www.lakelandschools.org/lakelandhigh/academics/technology.php","1658","437","1","0","3616620"
"Livingston Public Schools","NJ","Livingston","2016","Fall","Yes","7-12","Mixed (Surface/Lenovo)","BOE approved March 7 2016; grades 7-12 received district-owned devices start of 2016-17 SY; MS got Lenovo laptops; HS got Microsoft Surface; $1.5M initiative","https://www.livingston.org/Page/30325","https://www.tapinto.net/towns/livingston/sections/education/articles/livingston-school-technology-officials-report-1-1","1659","437","1","0","3408820"
"Bridgewater-Raynham","MA","Bridgewater","2019 (by)","","Yes","5-12","Chromebook","Grades 5-12 1:1 Chromebook Program; 2019-20 staff handbook references student Chromebooks; no earlier dated launch source found; upper bound","https://bridge-rayn.org/en/5-12-one-to-one-program-7b2acfff","https://www.bridge-rayn.org/en-US","1660","437","1","0","2503030"
"Hinsdale CCSD 181","IL","Clarendon Hills","2020 (by)","","Yes (likely)","K-8","iPad","K-8 district uses iPads (not Chromebooks); D181 Foundation supported 1:1 computing pilot; board agendas reference annual iPad refresh; no firm launch year found","https://www.d181.org/","https://d181foundation.org/about-us-1","1661","437","1","0","1719290"
