"EAST GREENBUSH CENTRAL SCHOOL DISTRICT","NY","East Greenbush","2018 (by)","Fall","Yes","K-12 (grades 6-12 take-home; 3-5 in-school)","Chromebook","Lighthouse 1:1 program funded via NY Smart Schools Bond Act (~$2.3M allocation); handbook dated July 2018 is earliest firm evidence; grades 6-12 take-home, K-5 in-school use","https://egcsd.org/wp-content/uploads/2018/07/20180731-Lighthouse-Chromebook-Policy-Handbook.pdf","https://egcsd.org/academics/technology/lighthouse/","2401","310","1","0","3609630"
"AMES COMM SCHOOL DISTRICT","IA","Ames","2013","Fall","Yes (phased)","5-12 (initially MS/HS; elementary added later)","Chromebook","1:1 initiative began 2013; funded via PPEL voter-approved levy; 3-year device refresh cycle; 2017 added 1,200 new Chromebooks for middle school; Google for Education case study references 2013 start","https://amescsd.org/2017/08/new-chromebooks-support-11-computer-initiative/","https://blog.google/products-and-platforms/products/education/all-types-chromebooks-all-types-learners/","2402","310","1","0","1903540"
"OPELIKA CITY","AL","Opelika","2018 (by)","August","Yes","3-12","Chromebook","Aug 2018 article states district was completing 1:1 rollout for grades 3-12; nearly 2,900 Chromebooks distributed district-wide; exact launch year not confirmed but rollout nearing completion Aug 2018","https://www.wsfa.com/story/38815548/opelika-schools-bringing-new-technology-to-the-classroom/","https://opelikaobserver.com/ocs-distributes-nearly-2900-chromebooks/","2403","310","1","0","0102580"
"MASON COUNTY SCHOOLS","WV","Point Pleasant","","","Yes (likely)","","Chromebook","Technology department page confirms chromebook program; no dated source found for rollout year; WV district; no firm year","https://boe.maso.k12.wv.us/page/technology/","","2404","309","1","0","5400780"
"BEEVILLE ISD","TX","Beeville","2015","Fall","Partial","All campuses (classroom/lab-based)","Chromebook","2015-16 SY: first TX district to require CS for all 3,500 students; ~$250K spent on Chromebook laptops for classrooms/labs; described as lab/classroom model, not confirmed take-home 1:1","https://www.texastribune.org/2016/11/24/computer-science-becomes-mandatory-beeville-isd/","","2405","309","1","0","4809720"
"WHITE COUNTY","TN","Sparta","","","Yes (likely)","","Chromebook","District in Sparta TN; website confirms device program; no dated source found for rollout year; blank","https://www.whitecoschools.net","","2406","309","1","0","4704500"
"SOUTH WESTERN SD","PA","Hanover","","","Yes (likely)","","Chromebook","District in Hanover PA (York County); technology page exists; no dated source found for 1:1 rollout year confirmed in web search","https://www.swsd.k12.pa.us/page/technology","","2407","309","1","0","4222470"
"NORTH RIDGEVILLE CITY","OH","North Ridgeville","","","Yes (likely)","","Chromebook","District has active chromebook program per technology department; Director quoted in cybersecurity article re: chromebook visibility; no firm year found for launch","https://www.nrcs.net/departments/technology","https://lumu.io/blog/chromebook-visibility-school-cyber-stack","2408","309","1","0","3904453"
"GATES-CHILI CENTRAL SCHOOL DISTRICT","NY","Rochester","","","Yes","1-12","laptop","District issues laptops to all students grades 1-12 per student laptop information page; no firm year for launch found","https://www.gateschili.org/Page/20209","","2409","309","1","0","3611880"
"EAST ISLIP UNION FREE SCHOOL DISTRICT","NY","Islip Terrace","2020 (by)","","Yes (likely)","","laptop","East Islip HS distributed laptops to students during COVID; no pre-COVID 1:1 evidence found; upper bound 2020","https://www.eischools.org/for-parents/student-personal-electronic-devices-policy","","2410","309","1","0","3609720"
"WILLMAR PUBLIC SCHOOL DISTRICT","MN","Willmar","2015","Fall","Yes","5-12 (then expanded to K-12)","Chromebook","PLANIT JORDAN 1:1 initiative; planning began 2013; staff/student device sampling 2014; personal Chromebooks deployed for grades 5-12 in 2015-16 SY; later expanded to K-12","https://mn02210070.schoolwires.net/domain/45","https://www.startribune.com/minnesota-schools-embrace-ipads-laptops-and-hope-they-re-readying-students-for-a-digital-future/564711151","2411","309","1","0","2742720"
"CLEVELAND ISD","TX","Cleveland","","","Yes (likely)","","Chromebook","Cleveland ISD has digital learning / chromebook program per district site; no dated rollout year found","https://sites.google.com/clevelandisd.org/clevelandisddigitallearning/new-teacher-hub/chromebook-sign-in","","2412","308","1","0","4814370"
"GILES COUNTY","TN","Pulaski","2022","Fall","Yes","3-12 (K-2 in-class access)","Chromebook","For 2022-23 SY all grades 3-12 issued Chromebook to use at school and take home; K-2 classroom access daily; firm year 2022","https://schools.gcpsk12.org/domain/14673","","2413","308","1","0","4701410"
"DUBOIS AREA SD","PA","DuBois","","","Yes (likely)","","Chromebook","DuBois Area SD has Chromebook program; no dated rollout source found","https://www.dubois.school/","","2414","308","1","0","4207830"
"CENTRAL SQUARE CENTRAL SCHOOL DISTRICT","NY","Central Square","","","Yes (likely)","","Chromebook","District states every student has access to an electronic device; no specific year or launch article found","https://www.cssd.org/district","","2415","308","1","0","3606900"
"ROCHESTER SCHOOL DISTRICT","NH","Rochester","","","Yes (likely)","","Chromebook","Rochester NH district has Chromebook program; no dated launch year confirmed","https://www.rochesterschools.com/","","2416","308","1","0","3305940"
"SAN BRUNO PARK ELEMENTARY","CA","San Bruno","","","Yes (likely)","","Chromebook","San Bruno Park SD has technology program; no dated 1:1 rollout source found","https://www.sbpsd.org/","","2417","308","1","0","0634230"
"SOMERTON ELEMENTARY DISTRICT","AZ","Somerton","2020 (by)","","Yes (likely)","K-8","Chromebook","Remote learning page suggests devices issued during COVID; no pre-COVID 1:1 source; upper bound 2020","https://www.ssd11.org/page/remote-learning","","2418","308","1","0","0407890"
"SEDRO-WOOLLEY SCHOOL DISTRICT","WA","Sedro-Woolley","","","Yes (likely)","","Chromebook","Strategic Road Map references completing 1:1 Dell Chromebook initiative in elementary classrooms; no firm year from search","https://www.swsd.k12.wa.us/domain/552","","2419","307","1","0","5307740"
"CHARLOTTESVILLE CTY PBLC SCHS","VA","Charlottesville","2011","Fall","Yes (phased)","6-12 (initial tablets); then Chromebooks from 2015","Mixed (tablet then Chromebook)","BLAST initiative launched 2011 with 1,900 Fujitsu tablets for grades 6-12 ($2.4M); Chromebook pilot 2014-15 with 300 6th graders; ~2,200 Lenovo Chromebooks 11e purchased 2015 for grades 5-12","https://www.cvilletomorrow.org/charlottesville-schools-laptops/","https://www.cvilletomorrow.org/charlottesville-schools-to-expand-laptop/","2420","307","1","0","5100780"
"SULPHUR SPRINGS ISD","TX","Sulphur Springs","","","Yes (likely)","","Chromebook","District technology page exists; no dated 1:1 rollout source found","https://www.ssisd.net/page/tech.home","","2421","307","1","0","4841820"
"ELGIN ISD","TX","Elgin","2018","Fall","Yes (phased)","7-12","Chromebook","Beginning 2018-19 SY every student grades 7-12 received Chromebook for instruction at Elgin MS and Elgin HS; elementary grades not included initially","https://www.elginisd.net/parents/chromebook-initiative","","2422","307","1","0","4818360"
"BALDWIN-WHITEHALL SD","PA","Pittsburgh","2017","Fall","Yes (phased)","6-12 (K-12 by 2020-21)","Chromebook","Pilot began 2017-18 SY; full grades 6-12 rollout 2018-19; extended to K-12 in 2020-21","https://www.bwschools.net/our-district/district-departments/information-instructional-technology","https://www.bwschools.net/our-district/district-departments/information-instructional-technology/technology-news/~board/migrated-news/post/chromebook-collection-grades-4-amp-5","2423","307","1","0","4202970"
"MASSILLON CITY","OH","Massillon","2020 (by)","","Yes","K-12","Chromebook","Chromebook handbook PDF timestamped September 2020 on S3; Chromebook insurance active; no earlier dated source found; upper bound 2020","https://finalforms-documents.s3.amazonaws.com/districts/OH/massillon-oh/district/chromebook_handbook.pdf?timestamp=1600091709","https://www.massillonschools.org/page/technology","2424","307","1","0","3904435"
"FAYETTEVILLE-MANLIUS CENTRAL SCHOOL DISTRICT","NY","Manlius","","","Yes","5-12","Chromebook","All students grades 5-12 issued Chromebooks; NY law distraction-free article 2024 references program; no dated launch year found","https://www.fmschools.org/departments-services/technology/chromebook-information/","","2425","307","1","0","3618330"
"CHAPPAQUA CENTRAL SCHOOL DISTRICT","NY","Chappaqua","","","Yes (phased)","K-8 (1:1 iPad/Surface); 9-12 BYOD","Mixed (iPad/Microsoft Surface)","K-4 iPad 1:1; grades 5-6 iPad; grades 7-8 Microsoft Surface; grades 9-12 BYOD; no firm launch year found for 1:1 initiative","https://sites.google.com/chappaquaschools.org/chappaquacentralschooldistrict/tech-innovation","https://www.chappaquaschools.org/departments/technology/technology-software-for-students","2426","307","1","0","3606990"
"STEPHENS COUNTY","GA","Toccoa","2017 (by)","","Yes (phased)","All grades (phased)","Chromebook","Aug 2017 WNEG radio report: district went from 373 to 2,587 Chromebooks in one year enabling 100% online GA Milestones testing; significant expansion by mid-2017; exact launch year unclear","https://wnegradio.com/stephens-co-school-systems-technology-up-to-date/","https://www.stephenscountyschools.com/departments/technology","2427","307","1","0","1304560"
"DEL NORTE COUNTY UNIFIED","CA","Crescent City","2020","Fall","Yes (likely)","","Chromebook","COVID-era: 200 Chromebooks donated by Frontier/CETF to 6th graders Sep 2020; district acknowledged shortage going into pandemic; still short district-wide 1:1 as of Sep 2020; partial/expanding rollout","https://wildrivers.lostcoastoutpost.com/2020/sep/3/nonprofit-aiming-breach-digital-divide-gives-chrom/","https://wildrivers.lostcoastoutpost.com/2020/sep/18/though-200-6th-graders-received-chromebooks-dnusd/","2428","307","1","0","0610770"
"LAKE HAMILTON SCHOOL DISTRICT","AR","Pearcy","","","Yes (likely)","","Chromebook","No dated 1:1 rollout source found for this Hot Springs-area district","https://www.lhwolves.net/","","2429","307","1","0","0508610"
"FRANKLIN PUBLIC SCHOOL DISTRICT","WI","Franklin","","","Yes (likely)","","Chromebook","Franklin WI district has Chromebook information page and insurance; no dated launch year found","https://www.franklinps.net/page/chromebook-information/","","2430","306","1","0","5504830"
"HARDEMAN COUNTY","TN","Bolivar","","","Yes","K-12","Chromebook","Chromebook handbook published; district issues Chromebooks with $30/yr fee; no dated launch year found","https://s3.amazonaws.com/scschoolfiles/1912/chromebook_handbook.pdf","https://www.hcsedu.org/","2431","306","1","0","4701650"
"NORTHEASTERN YORK SD","PA","Manchester","2015","January","Yes (phased)","7-8 (pilot); K-12 (full)","Chromebook","Anytime-Anywhere Learning initiative began as pilot Jan 2015 with 100+ 7th and 8th graders at Northeastern Middle School; expanded to K-12","https://www.nebobcats.org/our-district/technology/","","2432","306","1","0","4217520"
"WEST BABYLON UNION FREE SCHOOL DISTRICT","NY","West Babylon","","","Yes","K-12","Chromebook","All students K-12 issued Chromebook at start of school year per IT policies page; no dated launch year found","https://www.wbschools.org/student-data-instructional-techno-2","https://www.wbschools.org/it-policies","2433","306","1","0","3630540"
"BALLSTON SPA CENTRAL SCHOOL DISTRICT","NY","Ballston Spa","2018 (by)","","Yes","9-12 (HS focus)","Chromebook","BSHS 1:1 Chromebook Initiative page on district site; Smart Schools Bond Act funding referenced; handbook PDF filed July 2018 is earliest firm evidence; HS focus confirmed","https://www.bscsd.org/departments/instructional-technology/district-technology-plan/bshs-1-1-chromebook-initiative","","2434","306","1","0","3603930"
"MERRIMACK SCHOOL DISTRICT","NH","Merrimack","2020 (by)","","Yes","K-12 (iPads for K-1; Chromebooks 2-12)","Chromebook","District provides Chromebooks grades 2-12 and iPads K-1; Chromebook insurance forms and policies online; earliest firm dated reference is 2020-21 SY; upper bound 2020","https://www.sau26.org/departments/technology-services/chromebooks","","2435","306","1","0","3304740"
"CAMDENTON R-III","MO","Camdenton","","","Yes (likely)","","Chromebook","District uses Chromebooks with GoGuardian filtering; 1:1 device handbook referenced on tech page; no dated launch year confirmed","https://www.camdentonschools.org/26171_3","","2436","306","1","0","2906990"
"OHIO COUNTY","KY","Hartford","2017","","Yes (phased)","MS and HS first","Chromebook","Two-phase 1 to 1 Teaching/Learning Initiative; Dec 2016 The Intelligencer: district purchased 9,000 Chromebooks for grades 3+; phase 2 announced Feb 2019 adding more students; initial distribution ~2017","https://www.theintelligencer.net/news/top-headlines/2016/12/ohio-county-considering-chromebooks-for-all-students/","https://www.theintelligencer.net/news/top-headlines/2019/02/more-ohio-county-students-to-get-new-chromebooks/","2437","306","1","0","2104500"
"NORTH PALOS SD 117","IL","Palos Hills","","","Yes","","Chromebook","Every student at Conrady school issued Chromebook; Digital Learning Initiative website exists; no firm launch year from search","https://www.npd117.net/domain/828","http://npd117digitallearninginitiative.weebly.com/","2438","306","1","0","1728890"
"SILOAM SPRINGS SCHOOL DISTRICT","AR","Siloam Springs","2020 (by)","","Yes","K-12","Chromebook","Sep 2020 article: district had 1:1 ratio for 'several years' and shifted to take-home for all students at COVID start (Mar 2020); pre-2020 program confirmed but exact start year unknown; upper bound 2020","https://www.arkansasonline.com/news/2020/sep/18/school-district-purchases-chromebooks/","","2439","306","1","0","0512450"
"MOUNTAIN HOME SCHOOL DISTRICT","AR","Mountain Home","","","Yes (likely)","","Chromebook","Mountain Home HS has Chromebook page; no dated launch year found for district-wide 1:1","http://mhhs.mtnhomesd.org/chromebooks.html","","2440","306","1","0","0500043"
"AMHERST CO PBLC SCHS","VA","Amherst","","","Yes","PreK-12","Chromebook","ACPS 1:1 initiative provides Chromebooks for all students PreK-12 for home and school use; no dated launch year found","https://www.amherst.k12.va.us/acps-chromebook-information","","2441","305","1","0","5100210"
"KILGORE ISD","TX","Kilgore","","","Yes (likely)","","Chromebook","District has Instructional Technology department and Chromebook program; no dated launch year found","https://www.kisd.org/our-district/district-departments/technology","","2442","305","1","0","4825620"
"MARTIN COUNTY SCHOOLS","NC","Williamston","2015 (by)","","Yes (likely)","","Chromebook","Technology facilitator Lisa Adams presented on district Chromebook experience at NCCAT by early 2015; district was studying and leading on Chromebooks by that date; upper bound 2015","https://www.nccat.org/news/davidson-county-schools-work-nccat-and-north-carolina-educators-ahead-chromebooks-rollout","https://www.martin.k12.nc.us/page/technology-staff","2443","305","1","0","3702880"
"NORTH BELLMORE UNION FREE SCHOOL DISTRICT","NY","Bellmore","","","Yes (likely)","K-6","Chromebook","K-6 elementary district; Bellmore-Merrick CHSD (the 7-12 feeder) launched 1:1 Chromebooks 2021; no separate dated launch for North Bellmore elementary 1:1 found","https://northbellmoreschools.org/","","2444","305","1","0","3620940"
"BERKELEY SD 87","IL","Bellwood","2018","Fall","Yes","2-8","Chromebook","Students in grades 2-8 provided Chromebook at start of 2018-19 SY; T-Mobile EmpowerED hotspot partnership; district believes technology enhances learning","https://www.berkeley87.org/news/what_s_new/5th___8th_grade_chromebook_take_home","https://www.berkeley87.org/about/departments/technology","2445","305","1","0","1706000"
"MARION SCHOOL DISTRICT","AR","Marion","","","Yes (likely)","","Chromebook","Marion AR school district; no dated 1:1 rollout source found (not same as Marion ISD TX which launched 2018-19)","https://www.msd3.org/","","2446","305","1","0","0509390"
"GALENA CITY SCHOOL DISTRICT","AK","Galena","2020 (by)","","Yes","K-12","laptop","GCSD has 1:1 laptop program; all students issued own laptop for school year; when buildings closed 2020 students sent home with devices; MiFi issued to rural villages; no pre-2020 dated source found","https://www.galenaalaska.org/about-us/","","2447","305","1","0","0200130"
"OTHELLO SCHOOL DISTRICT","WA","Othello","2017 (by)","","Yes","K-12","Chromebook","OSD 1:1 Chromebook Program page active; Chromebook Guide 2017-18 document confirms program in place by 2017-18 SY; focus on 21st Century Learner tools; earliest dated doc is 2017-18","https://www.othelloschools.org/Page/239","https://www.othelloschools.org/Page/1429","2448","304","1","0","5306480"
"CALHOUN COUNTY ISD","TX","Port Lavaca","","","Yes (phased)","6-12 (1:1); K-5 daily use on campus","Chromebook","CCISD Technology: grades 6-12 full 1:1 take-home Chromebook; elementary daily-use on campus program; no dated launch year found","https://sites.google.com/calcoisd.org/ccisdtechnology/chromebook-11","https://www.calcoisd.org/technology","2449","304","1","0","4812480"
"PETAL SCHOOL DIST","MS","Petal","2020 (by)","","Yes","K-12","Chromebook","Superintendent Dillon (appointed 2014) established 1:1 Chromebook initiative; Mississippi Connects program 2020 distributed 325K+ devices statewide; Petal participated; no pre-2020 launch date confirmed; upper bound 2020","https://www.petalschools.com/our-district/superintendent","https://issuu.com/rcumedia/docs/sf_2021_winter_web/s/11938699","2450","304","1","0","2803530"
