"William Floyd Union Free School District","NY","Mastic Beach","2020 (by)","","Yes (likely)","K-12","Chromebook","Upper bound; COVID-era distribution confirmed for 2020-21 SY; district assigned Chromebooks to students for distance learning March 2020; 900+ devices not yet returned noted post-COVID; no pre-2020 1:1 program found","https://www.wfsd.k12.ny.us/post/~board/posts/post/chromebooks-canvas-google-classroom-help-desk-parent-portal-information","","1051","668","1","0","3618690"
"Old Bridge Township School District","NJ","Old Bridge","2020 (by)","","Yes (likely)","K-12","Chromebook","Upper bound; district has student Chromebook program; no pre-2020 dated launch source found; COVID-era rollout likely","https://www.oldbridgeadmin.org/page/technology-resources-parent","","1052","668","1","0","3409270"
"Lincoln Unified","CA","Stockton","2020 (by)","","Yes (likely)","K-12","Chromebook","Upper bound; district has Chromebook Technical Support page for parents; COVID-era distribution confirmed 2020; no earlier firm 1:1 launch found","https://www.lusd.net/apps/pages/index.jsp?uREC_ID=1591089&type=d&pREC_ID=1923679","","1053","668","1","0","0621690"
"Jackson Township School District","NJ","Jackson Township","2020 (by)","","Yes (likely)","K-12","Chromebook","Upper bound; district uses Chromebooks; no specific 1:1 launch year found in web search; COVID-era assumed rollout","https://www.jacksonsd.org/","","1054","666","1","0","3407740"
"Vallivue School District","ID","Caldwell","2020 (by)","","Yes (likely)","K-12","Chromebook","Upper bound; Chromebook policies noted at Sage Valley MS and tested district-wide; phone ban 2024 references existing Chromebook program; no firm launch year found","https://thevalli-vue.org/1605/news/phone-and-chromebook-policies-change-tech-in-vallivue/","","1055","666","1","0","1600600"
"Pittsylvania Co Pblc Schs","VA","Chatham","2022","","Yes (phased)","9-12 (phase 1)","Chromebook","In its 2nd year of initiative providing Chromebooks to all 9-12 students as of Nov 2023 article; 6,000 Chromebooks and 1,000 hotspots purchased 2021; HS-focused 1:1; lower grades have classroom access","https://www.pcs.k12.va.us/parents__students/chromebooks__1_1_initiative","https://godanriver.com/news/local/education/pittsylvania-county-school-board-budget-safety-security/article_fd40de96-834c-11ee-8715-bbbb23b69b50.html","1056","664","1","0","5102940"
"Framingham","MA","Framingham","2020","May","Yes","K-12","Chromebook","3,200+ Chromebooks distributed May 2020 during COVID closure; Sept 2020 7,000+ Chromebooks distributed; 2020-21 SY all elementary and middle school students required to use school-issued Chromebooks; COVID-era 1:1 launch","https://framinghamsource.com/index.php/2020/09/18/framingham-public-schools-distribute-more-than-7000-chromebooks-to-students/","https://framinghamsource.com/index.php/2020/05/09/2020-framingham-schools-distribute-more-than-3200-chromebooks-to-students/","1057","664","1","0","2504980"
"El Centro Elementary","CA","El Centro","2020 (by)","","Yes (likely)","K-8","Chromebook","Upper bound; district has Chromebook program; COVID-era California rollout assumed; no firm pre-2020 launch date found","https://www.facebook.com/@ElCentroESD/","","1058","664","1","0","0612030"
"Youngstown City Schools","OH","Youngstown","2020","September","Yes","K-12","Mixed (iPad/Chromebook)","Sept 2020 device distribution: all scholars required to take home iPad or Chromebook; CEO Jennings confirmed readiness for Sept 8 remote start; devices added Friday distribution Sept 4 2020; COVID-era 1:1 rollout","https://www.vindy.com/news/local-news/2020/09/youngstown-schools-add-device-distribution/","","1059","663","1","0","3904516"
"Brick Township Public Schools","NJ","Brick Township","2020 (by)","","Yes","2-12 (take-home); K-1 classroom","Chromebook","Every student receives district-issued Chromebook; grades 2-5 take home; no specific launch year found; COVID-era or pre-COVID program exists","https://support.brickschools.org/kb/faq.php?id=3","","1060","663","1","0","3402220"
