"ASHLAND INDEPENDENT","KY","Ashland","","","","","","no 1:1 program evidence found in web search","https://www.ashland.kyschools.us/","","3201","232","1","0","2100150"
"JEFF DAVIS COUNTY","GA","Hazlehurst","2020 (by)","","Yes (likely)","K-12","Chromebook","COVID-era; 2020 back-to-school info states Chromebook issued to remote students; district used ESSER funds for technology","https://www.wsav.com/backtoschooljeffdavis/","https://www.jeff-davis.k12.ga.us/apps/pages/index.jsp?uREC_ID=2028663&type=d&pREC_ID=2179245","3202","232","1","0","1303000"
"SOUTHERN KERN UNIFIED","CA","Rosamond","2020 (by)","","Yes (likely)","K-12","Chromebook","COVID-era; CA Bridging the Digital Divide Fund prioritized small rural districts like Southern Kern; no earlier firm date found","https://edsource.org/2021/a-california-program-spent-millions-on-devices-for-distance-learning-heres-where-it-went/654590","","3203","232","1","0","0637620"
"DALE COUNTY","AL","Ozark","","","","","Chromebook","Alabama Tech Plan 2015-16: 200+ Chromebooks purchased, 500 more projected for 2016-17; WiFi upgraded spring 2016; district-wide 1:1 not confirmed — appears to be partial/phased cart deployment","https://content.schoolinsites.com/api/documents/949a16d6953d40f6bfdef277595bb5f5.pdf","https://www.dalecountyboe.org/technology","3204","232","1","0","0101050"
"BUCHANAN CO PBLC SCHS","VA","Grundy","2021","","Yes (phased)","Grades 1-4 added 2021-22; grades 5-8 and 9-12 prior","Chromebook","HS/MS 1:1 predates 2021-22; elementary grades 1-4 added 2021-22; full K-12 coverage by ~2022; earliest firm date for district-wide is 2021","https://www.buchananschools.com/student-devices/","","3205","231","1","0","5100510"
"ORANGEBURG 03","SC","Holly Hill","2020 (by)","","Yes (likely)","K-12","Mixed (iPad/Chromebook/laptop)","Orangeburg County School District deploys iPads, Chromebooks, laptops and desktops to students; COVID-era deployment confirmed; no earlier firm launch date found","https://www.ocsdsc.org/departments/communications-business-community-partnerships/technology","","3206","231","1","0","4503150"
"AMBRIDGE AREA SD","PA","Ambridge","2020 (by)","","Yes","Pre-K through 12","Mixed (laptop/iPad)","District FAQ confirms 1:1 device program (laptop or iPad) for all students Pre-K–12; program emphasizes daily take-home use; exact start year not documented in web sources","https://www.ambridge.k12.pa.us/?page_id=4580","","3207","231","1","0","4202440"
"NEWTON CONOVER CITY SCHOOLS","NC","Newton","2020 (by)","","Yes","K-12","Chromebook","District has 1:1 Chromebook program; students receive Chromebook at enrollment; specific launch year not confirmed in web sources; upper bound based on COVID-era evidence","https://www.newton-conover.org/page/technology","","3208","231","1","0","3703360"
"NEW HYDE PARK-GARDEN CITY PARK UNION FREE SCHOOL DISTRICT","NY","New Hyde Park","2017","","Yes","K-12","Chromebook","Digital Promise profile states district has been 1:1 Chromebook since 2017; Technology Integration Specialist and full G-Suite implementation","https://digitalpromise.org/district/new-hyde-park-garden-city-park-ufsd/","https://www.nhp-gcp.org/","3209","231","1","0","3620400"
"AMHERST CENTRAL SCHOOL DISTRICT","NY","Amherst","2018","Fall","Yes","Pre-K through 12","Mixed (Chromebook grades 3-12; tablet Pre-K-2)","Google for Education case study: district goal was 1:1 districtwide by fall 2018; PreK-2 Samsung tablets (Google Play for Edu); grades 3-12 Chromebooks","https://edu.google.com/case-studies/amherst-central-schools/","https://www.amherstschools.org/Page/8856","3210","231","1","0","3602920"
