"LAVEEN ELEMENTARY DISTRICT","AZ","Laveen","2020 (by)","July","Yes","K-8","Chromebook","Upper bound; July 2020 chromebook pickup events at back-to-school; district currently maintains 1:1 ratio with 8,000+ Chromebooks across 10 schools; earlier pre-COVID 1:1 stated (2,900 CBs + 480 iPads noted in earlier snapshots)","https://laveen.laveenschools.org/2020/07/laveen-school-announces-meet-the-teacher-chromebook-pickup-events/","https://laveenschools.org/departments/technology/student-technology/","976","702","1","0","0404290"
"LEXINGTON 02","SC","West Columbia","","","Yes (likely)","K-12","Chromebook","All students issued a Chromebook free of charge per district policy; no dated launch article found; district confirmed not BYOD; year undocumented in web sources","https://nms.lex2.org/apps/pages/index.jsp?uREC_ID=1030434&type=d&pREC_ID=1334080","https://www.lex2.org/","977","700","1","0","4502730"
"FRANKLIN COUNTY SCHOOLS","NC","Louisburg","2018","Spring","Yes (phased)","6-12 initially","Chromebook","April 2018 Golden LEAF Foundation grant of $615K for middle and high school 1:1 'going one-for-one' Chromebook program; subsequent grant moved earlier Chromebooks down to elementary schools; Nov 2023 switched to One-to-One Plus Device Management Software","https://www.cbs17.com/news/local-news/franklin-county-schools-students-to-receive-chromebooks-thanks-to-grant/1111552786/","https://content.myconnectsuite.com/api/documents/6bd0315f219c4460b37b3cdf758ec035","978","700","1","0","3701530"
"COLQUITT COUNTY","GA","Moultrie","2017 (by)","","Yes","PK-12","Chromebook","Jan 4 2017 ToggleMAG case study on academic coach Emily Nichols describes 1:1 Chromebook initiative in progress; PK-2 use iOS/Apple tablets; Gr 3+ use Chromebooks; district confirmed 1:1 student-to-Chromebook ratio","https://www.togglemag.com/case-studies/emily-nichols-colquitt-county-school-district/","https://www.colquitt.k12.ga.us/departments/instructional-technology","979","700","1","0","1301380"
"TEMPLE ISD","TX","Temple","2013","Fall","Yes (phased)","HS 9-12 first; elem/MS by 2022","Chromebook","April 2016 article confirms class of 2016 was 'first class' to keep Chromebooks at graduation -- implying freshmen received them in fall 2013; 2022-23 was first year middle school students took Chromebooks home daily; elem Gr 2-5 also 1:1","http://www.tdtnews.com/news/article_4b24fbd0-f933-11e5-9d63-b73ad167ae77.html","https://www.tisd.org/apps/news/article/1641063","980","699","1","0","4842330"
"GREATER ALBANY PUBLIC SD 8J","OR","Albany","2020","September","Yes","K-12","Chromebook","July 2020 district announcement for 2020-21 SY; Lenovo MediaTek Chromebooks for Gr 2-12 and ChromeTabs for K-1; COVID-driven rollout; first day Sept 14 2020; early login issues resolved","https://albany.k12.or.us/2020/07/09/gaps-2020-21-technology-information-informacion-de-tecnologia-de-gaps-2020-21","https://www.albany.k12.or.us/","981","699","1","0","4101120"
"EDEN PRAIRIE PUBLIC SCHOOL DISTRICT","MN","Eden Prairie","2013","August","Yes (phased)","HS (9-12) Aug 2013; MS (7-8) 2012 iPads; full K-12 by 2015-16","Mixed (MacBook Air / iPad)","Aug 2013: all 2,900 EPHS students received MacBook Air as part of i-Learn@EP; prior year middle school students got iPads; by 2015-16 all grades had devices; largest MN district at time to issue MacBook Airs individually","http://www.startribune.com/first-of-3-000-macbook-air-computers-distributed-to-eden-prairie-students/222224551/","https://patch.com/minnesota/edenprairie/laptop-rollout-for-eden-prairie-high-school-students","982","698","1","0","2714220"
"CLOVIS MUNICIPAL SCHOOLS","NM","Clovis","2019","Spring","Yes (phased)","HS Freshman Academy first; MS May 2019; elem classroom sets 2019-20 SY","Chromebook","April 2019 KAMR/ABC7 report: Freshman Academy kicked off 1:1 Chromebook initiative; MS students received devices May 1 2019; elem to get classroom sets next SY; 8,000+ Chromebooks total; district had been in Google Ecosystem for years","https://www.myhighplains.com/news/new-mexico/clovis-municipal-schools-announce-1-1-chromebook-initiative/1869257187","https://abc7amarillo.com/news/local/11-chromebook-initiative-takes-over-clovis-schools","983","697","1","0","3500570"
"CITY OF VINELAND BOARD OF EDUCATION","NJ","Vineland","2021","Fall","Yes (phased)","MS (6-8) first via Verizon Innovative Learning","Chromebook","May 4 2021 announcement: Vineland joined Verizon Innovative Learning (VILS) 10th cohort; three middle schools (Dominick Pilla MS, Thomas Wallace MS, Veterans Memorial MS) received Chromebooks with built-in Verizon data plans for every student and teacher; 4-year data plan included","https://www.trentondaily.com/three-new-jersey-public-school-districts-join-verizon-innovative-learning/","https://www.vineland.org/article/2128942","984","697","1","0","3416800"
"OSHKOSH AREA SCHOOL DISTRICT","WI","Oshkosh","2016 (by)","","Yes","3-12 (phased); K-2 added later","Chromebook","'Learning Without Limits' 1:1 initiative; Canvas LMS training began summer 2015 for teachers; district case study notes Chromebooks rolled out to teachers then HS then grades 3-12; community-funded; Google case study PDF published 2020 referencing program; earliest student device year inferred ~2016","https://www.instructure.com/resources/case-studies/oshkosh-area-school-district-learning-without-limits","https://services.google.com/fh/files/misc/oshkosh_area_school_district_2020.pdf","985","696","1","0","5511190"
"MERCER COUNTY SCHOOLS","WV","Princeton","2020 (by)","","Yes (likely)","K-12","Mixed (iPad/tablet/laptop)","Aug 2020: virtual students provided with devices (iPad, tablet, laptop) for 2020-21 SY; no evidence of pre-COVID 1:1 program; COVID-era distribution confirmed; device type varied; 1:1 firm year not documented pre-2020","https://woay.com/mercer-county-schools-release-plans-for-2020-2021-school-year/","https://boe.merc.k12.wv.us/","986","696","1","0","5400840"
"SNOHOMISH SCHOOL DISTRICT","WA","Snohomish","2023","","Yes (phased)","5-12 take-home; K-4 classroom devices","Chromebook","1:1 device shift started 2023-24 SY; levy-funded (2022 Technology, Safety and Facility Improvements Replacement Levy); Gr 5-12 dedicated devices for home/school; K-4 dedicated classroom devices; cloud-based devices at elem/MS by 2024-25","https://www.sno.wednet.edu/departments/technology/technology-plan-2023-2026/11-student-laptops","https://www.sno.wednet.edu/departments/technology/technology-plan-2023-2026","987","696","1","0","5308020"
"NEW BRUNSWICK PUBLIC SCHOOLS","NJ","New Brunswick","2021","Fall","Yes (phased)","MS (6-8) via Verizon Innovative Learning","Chromebook","May 4 2021 announcement: New Brunswick joined Verizon Innovative Learning; three schools: Lincoln Annex, McKinley Community School, New Brunswick Middle School; every student and teacher received Chromebook with up to 4-year Verizon data plan; Digital Promise partnership","https://www.trentondaily.com/three-new-jersey-public-school-districts-join-verizon-innovative-learning/","https://digitalpromise.org/2024/03/07/how-verizon-innovative-learning-schools-transformed-my-district/","988","696","1","0","3411220"
"NORTH ST PAUL-MAPLEWOOD OAKDALE DIS","MN","North Saint Paul","2020 (by)","","Yes (phased)","6-12 take-home; 9-12 full 1:1 by 2025-26","Chromebook","Gr 6-12 take-home Chromebook program documented; students in 6-12 carry devices home for homework over breaks except summer; 2025-26 announced as year district purchased enough devices for every 9-12 student to have own; COVID era likely initiated broader take-home access; exact start year not pinned","https://www.isd622.org/services/technology","https://www.isd622.org/","989","696","1","0","2723850"
"DEKALB COUNTY","AL","Fort Payne","2020","Fall","Yes","K-12","Chromebook","June 2020 announcement by Director Patrick Cripps: all ~3,000 K-12 students provided Chromebook for 2020-21 SY for classroom and take-home use; district of ~3,000 students across 13 schools; WJLE Radio report confirmed","https://www.wjle.com/news/dekalb-school-district-to-provide-chromebooks-to-k-12-students/","https://www.dekalbk12.org/resources/policies-handbooks/1-to-1-chromebook-information","990","696","1","0","0101140"
"BASTROP ISD","TX","Bastrop","2020 (by)","","Yes (likely)","Not specified","Chromebook","Upper bound; district runs BootUp 1:1 Digital Learning initiative confirmed on district website; no dated launch article found; COVID-era deployment likely","https://www.bisdtx.org/departments/digital-learning/bootup-technology-initiative","","991","695","1","0","4809570"
"BELLEVUE PUBLIC SCHOOLS","NE","Bellevue","","","Partial","Mixed grades","Mixed (Chromebook/laptop/iPad)","District explicitly does not follow a 1:1 single-device strategy; supports ~2,219 Chromebooks and laptops + 130 iPads; intentionally exposes students to multiple technology types; shared and assigned devices; no documented take-home 1:1 program","https://www.bellevuepublicschools.org/departments/technology/technology-information-for-students-and-parents","https://www.bellevuepublicschools.org/departments/technology","992","695","1","0","3103810"
"COMM CONS SD 59","IL","Elk Grove Village","2014 (by)","","Yes","K-8","Mixed (tablet/Chromebook)","Student Device Responsible Use Contract dated 2014 found on district website (upload date Aug 2014); K-2 receive Nexus 7 tablets; Gr 3-8 receive Chromebook Spin 11; district has 'nationally recognized comprehensive technological plan'; take-home with protection plan offered","https://www.ccsd59.org/wp-content/uploads/2014/08/Student-Device-Responsible-Use-Contract1.pdf","https://www.ccsd59.org/innovative-learning-and-communications/information-systems-services/","993","695","1","0","1713770"
"WHITTIER CITY ELEMENTARY","CA","Whittier","2015 (by)","","Yes","K-8","iPad","All students in all grade levels have access to iPads; 'past nine years' phrasing in recent district source implies ~2015-2016 start; no precise dated press release found; district-wide iPad program for TK-8","https://www.whittiercity.net/apps/pages/index.jsp?uREC_ID=687886&type=d&pREC_ID=1127488","https://www.whittiercity.net/","994","695","1","0","0642450"
