"Victor Central School District","NY","Victor","","","Yes","K-12 (3-12 take-home; K-2 in-class)","Chromebook","District provides individual Chromebooks to grades 3-12; K-2 have in-class Chromebooks; launch year not documented in web sources","https://www.victorschools.org/departments/technology/chromebook-information","https://mainline.com/case-studies/victor-central-school-district/","2501","328","1","0","3629640"
"Foxborough","MA","Foxborough","","","Yes","K-12","Chromebook","K-12 one-to-one district; grades K-6 store devices in classroom; grades 7-12 take home; launch year not documented in web sources","https://www.foxborough.k12.ma.us/students___families/technology","","2502","311","1","0","2504950"
"Wyoming County Schools","WV","Pineville","","","Yes (likely)","Not specified","Chromebook","District has 1:1 chromebook program; no dated source for launch found","https://boe.wyom.k12.wv.us/","","2503","297","1","0","5401650"
"Lake Dallas ISD","TX","Lake Dallas","2019","August","Yes","K-12","Chromebook","Secondary distribution Aug 19-21 then elementary; district moved to 1-to-1 model; later refreshed to Apple devices","https://www.ldisd.net/site/default.aspx?PageType=3&DomainID=10&ModuleInstanceID=613&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=13985&PageID=13","https://www.ldisd.net/departments/technology-services","2504","297","1","0","4826430"
"Elizabethtown Area SD","PA","Elizabethtown","2018","September","Yes","1-12","Chromebook","Multi-year 1:1 personalized learning laptop initiative began September 2018; new Chromebooks issued to grades 1 5 9; take-home for grades 2-12","https://www.etownschools.org/academics/easd-one-to-one-1-1-personalized-learning-initiative","https://www.etownschools.org/departments/technology-services/2024-summer-chromebook-distribution","2505","297","1","0","4209120"
"Claremore","OK","Claremore","","","Yes (likely)","Not specified","Chromebook","District issues Chromebooks to students per Oklahoma cell-phone-free exemption language; launch year not documented in web sources","https://www.claremore.k12.ok.us/page/technology","","2506","297","1","0","4007740"
"Logan-Hocking Local","OH","Logan","","","Yes (likely)","Not specified","Chromebook","District has Chromebook troubleshooting page indicating 1:1 program; no dated launch source found","https://www.loganhocking.school/page/students","","2507","297","1","0","3904424"
"Wyandotte School District of the City of","MI","Wyandotte","2016","","Yes","5-12","Chromebook","1:1 program for grades 5-12 funded by 2016 Wayne County Enhancement Millage; 5th and 9th graders receive new Chromebook to use for four years","https://www.wyandotte.org/departments/technology/1-to-1-student-technology/faq","https://www.chalkbeat.org/detroit/2024/10/23/wayne-county-enhancement-millage-on-ballot/","2508","297","1","0","2636540"
"Johnson County","KY","Paintsville","","","Yes (likely)","Not specified","Chromebook","District has chromebook initiative per news references; exact launch year not documented in web sources","https://www.johnson.k12.ky.us/","","2509","297","1","0","2103060"
"Sunman-Dearborn Com Sch Corp","IN","Sunman","2017","","Yes (phased)","6-12 (2017); K-12 eventually","Chromebook","May 2017 meeting announced Dell Chromebook 11 for all 6-8 students for 2017-18 SY; district later expanded to K-12","https://ecms.sunmandearborn.k12.in.us/document-library/chromebook-1-1-program/537-parent-information-meeting-slide-show/file","https://www.sunmandearborn.k12.in.us/information/technology","2510","297","1","0","1811190"
