"El Segundo Unified","CA","El Segundo","2014","Fall","Yes (phased)","High School (pilot 512 students 2014; all ~1300 HS students by 2015-16)","iPad","ESHS Individualized Technology Initiative launched fall 2014 as pilot; expanded to all HS students; named Apple Distinguished School 2015-2017; elementary/middle not confirmed 1:1","https://www.elsegundousd.net/apps/news/article/519680","","3651","197","1","0","0612210"
"Farmersville Unified","CA","Farmersville","2020","Spring","Yes (likely)","K-12","Chromebook","District distributed one Chromebook per family during COVID spring 2020; had ~1300 devices pre-pandemic for 2500 students; received 1500 more Chromebooks + 200 hotspots via CA digital divide fund; pre-pandemic was not full 1:1","https://edsource.org/2020/long-road-ahead-to-close-californias-digital-divide-in-education-before-new-school-year-begins/634688","https://www.farmersville.k12.ca.us/Page/2073","3652","197","1","0","0600035"
"Hope School District","AR","Hope","","","Yes (likely)","K-12","Chromebook","District has technology program; no specific 1:1 launch year found in web searches; hpsdistrict.org active","https://www.hpsdistrict.org/","","3653","197","1","0","0507840"
"Merrill Area School District","WI","Merrill","","","Yes (likely)","K-12","Chromebook","Merrill Area Public Schools active at mapsedu.org; no specific 1:1 launch year or device program details found","https://www.mapsedu.org/","","3654","196","1","0","5509210"
"Quincy School District","WA","Quincy","","","Yes","TK-12","Chromebook","Chromebooks provided to all TK-12 students for school and home use; Chromebook Protection Plan offered; no specific launch year found","https://www.qsd.wednet.edu/departments/technology/chromebook-care-agreement-for-students","","3655","196","1","0","5307080"
"Center ISD","TX","Center","","","Yes (likely)","K-12","Chromebook","No specific 1:1 launch year or device program documentation found; district website at centerisdtigers.net","https://www.centerisdtigers.net/","","3656","196","1","0","4813320"
"Bridge City ISD","TX","Bridge City","","","Yes (likely)","K-12","Chromebook","District website at bridgecityisd.net; no specific 1:1 Chromebook launch year or program documentation found","https://www.bridgecityisd.net/","","3657","196","1","0","4811310"
"Rocky River City","OH","Rocky River","","","Yes (likely)","K-12 (from early elementary)","Chromebook","District uses Chromebooks from early elementary; student Chromebook request process documented; no specific 1:1 launch year found","https://www.rrcs.org/WebsitesforChrombooks.aspx","","3658","196","1","0","3904470"
"Byram Hills Central School District","NY","Armonk","2014","Fall","Yes","Gr 3-8 (Chromebook 1:1); K-2 and 9-12 mobile devices","Chromebook","Mobile learning initiative launched 2014-15 SY with 1:1 Chromebooks gr 3-8; K-2 and 9-12 also had mobile devices; district-wide","https://www.byramhills.org/academics/district-initiatives","","3659","196","1","0","3606060"
"Worthington Public School District","MN","Worthington","2015","Fall","Yes","Gr 5-12 (2015-16); K-12 expanded","Chromebook","PLANIT JORDAN initiative; 2013 wireless upgrade + Google Apps; 2014 device sampling; 2015-16 full 1:1 Chromebook rollout gr 5-12; now all K-12 1:1","https://mn02210070.schoolwires.net/domain/45","","3660","196","1","0","2744160"
"Plainwell Community Schools","MI","Plainwell","","","Yes (likely)","K-12","Chromebook","Students issued school Chromebooks; Clayful mental health app used on school-issued Chromebooks; Chromebook deposit/insurance program active; no specific launch year found","https://www.plainwellschools.org/","","3661","196","1","0","2628530"
"Valley Center Pub Sch","KS","Valley Center","","","Yes (likely)","K-12","Mixed (Chromebook/iPad)","Computers, Chromebooks and iPads in classrooms, labs, offices, libraries; Chromebook checkout for HS at back-to-school; no documented full 1:1 launch year","https://www.usd262.net/departments/technology","","3662","196","1","0","2012510"
"Canton Union SD 66","IL","Canton","","","Yes (phased)","Gr 5-8 (middle school 1:1)","Chromebook","Full 5th-8th grade 1:1 Chromebook program at middle school level; students must bring loaned laptop daily; device agreement and Chromebook repair costs documented; no specific launch year found","https://www.cantonusd.org/ims-device-agreement.html","","3663","196","1","0","1708280"
"Bethalto CUSD 8","IL","Bethalto","","","Yes (likely)","K-12","Chromebook","Student Devices page on district website (bethalto.org/page/student-devices/); e-learning info available; no specific 1:1 launch year found","https://www.bethalto.org/page/student-devices/","","3664","196","1","0","1706120"
"Preston Joint District","ID","Preston","","","Yes (likely)","K-12","Chromebook","Preston Joint School District #201 active at prestonidahoschools.org; no specific 1:1 device program launch year found","https://www.prestonidahoschools.org/","","3665","196","1","0","1600960"
