"Grandville Public Schools","MI","Grandville","2020 (by)","","Yes","3-12 Chromebook; K-2 iPad","Chromebook","upper bound; district 1:1 program confirmed (3-12 Chromebook, K-2 iPad) but no dated launch article found; bond passed 2019 included tech improvements","https://www.gpsbulldogs.org/apps/pages/tech","","1751","414","1","0","2616470"
"Davison Community Schools","MI","Davison","2020 (by)","","Yes (likely)","Not specified","Chromebook","upper bound; district manages ~5,000 devices; Chromebook program confirmed but no dated launch article found","https://www.davisonschools.org/departments/technology-services","","1752","414","1","0","2611430"
"Cassia County Joint District","ID","Burley","2020 (by)","","Yes (likely)","Not specified","Chromebook","upper bound; school-issued Chromebooks confirmed in COVID-era sources; no pre-2020 dated rollout article found","https://www.cassiaschools.org/","","1753","414","1","0","1600660"
"Norwich School District","CT","Norwich","2020 (by)","","Yes (likely)","K-12","Chromebook","upper bound; CT 'Everybody Learns' 2020 COVID initiative provided devices statewide; no independent pre-2020 rollout article found for Norwich Public Schools","https://portal.ct.gov/SDE/COVID19/Everybody-Learns-Initiative/Device-FAQ","","1754","414","1","0","0903120"
"Middletown School District","CT","Middletown","2020 (by)","","Yes (likely)","K-12","Chromebook","upper bound; Chromebook orientation sessions and Google Classroom use confirmed; no dated pre-2020 1:1 launch article found","https://www.middletownschools.org/","","1755","414","1","0","0902490"
"D C Everest Area School District","WI","Weston","2014","Fall","Yes","K-12","iPad","1:1 iPad program launched 2014-15 SY; K-12 full rollout by August 2015; district recognized as leader in 1:1 iPad education","https://www.dce.k12.wi.us/departments/technology","","1756","413","1","0","5513170"
"Waller ISD","TX","Waller","2020 (by)","","Yes","1-12 Chromebook; Pre-K/K iPad","Chromebook","upper bound; each campus confirmed 1:1 in Chromebooks; 2022-23 device distribution page found but no earlier dated launch article","https://www.wallerisd.net/departments/technology","https://tx02205264.schoolwires.net/site/default.aspx?PageType=3&DomainID=310&ModuleInstanceID=1215&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=15083&PageID=778","1757","413","1","0","4844430"
"Winslow Township School District","NJ","Atco","2020 (by)","","Yes (likely)","Not specified","Chromebook","upper bound; district has Chromebooks and wireless throughout; no dated 1:1 launch article found","https://www.winslow-schools.com/","","1758","413","1","0","3418060"
"Wayne County","GA","Jesup","2017","Fall","Yes (phased)","6-12","Chromebook","2017-18 SY all MS and HS students assigned Chromebook for home use; HS principal cited CS courses as opening; district has 2,088 Chromebooks for staff and students","https://www.wayne.k12.ga.us/","","1759","413","1","0","1305550"
"Enfield School District","CT","Enfield","2020 (by)","","Yes (likely)","Not specified","Chromebook","upper bound; CT statewide COVID device distribution 2020; no independent pre-2020 Enfield-specific 1:1 article found","https://www.enfieldschools.org/","","1760","413","1","0","0901470"
"Bay Shore Union Free School District","NY","Bay Shore","2020","September","Yes","K-12","Chromebook","COVID-era rollout; district provided Chromebook to all students for 2020-21 hybrid learning; earlier cart-based pre-2020","https://www.bayshore.k12.ny.us/district.cfm?subpage=81311","","1761","412","1","0","3604080"
"Kearny","NJ","Kearny","2020 (by)","","Yes (likely)","Not specified","Chromebook","upper bound; IT department confirmed Chromebook program with tutorial videos; no dated pre-2020 launch article found","https://www.kearnyschools.com/page/information-technology","","1762","412","1","0","3407890"
"Bridgeton Public Schools","NJ","Bridgeton","2020","April","Yes","PK-12","Mixed (laptop/iPad)","COVID-era; laptops distributed starting week of April 27, 2020 for grades 3-8; PK-12 all students eventually had laptop or iPad by 2020-21","https://www.bridgeton.k12.nj.us/apps/pages/index.jsp?uREC_ID=444496&type=d&termREC_ID=&pREC_ID=833523","https://www.bridgeton.k12.nj.us/virtual_instruction/covid-19_information/student_1-to-1_technology","1763","412","1","0","3402250"
