"Mehlville R-IX","MO","St. Louis","2018 (by)","","Yes (phased)","K-12 (6-12 first, then expanded to K-5)","Chromebook","Oct 2018 evidence: district 1:1 in grades 6-12 and expanding to K-12 later that year; Oakville Elem delivery completed K-12 milestone; COVID spring 2020 drive-thru distribution shows existing program","https://www.mehlvilleschooldistrict.com/departments/technology/chromebooks","https://callnewspapers.com/drive-thru-chromebooks-handed-out-as-spring-break-ends/","901","754","1","0","2920670"
"Iron District","UT","Cedar City","2017","","Yes","K-12 (take-home for all students 2017-18)","Mixed (iPads to Chromebook)","Connected Nation article: director started in 2014 with no 1:1; district achieved 1:1 take-home device benchmark during 2017-18 school year","https://connectednation.org/blog/technology-inventory-drives-improvement-in-the-iron-county-school-district","https://www.uen.org/schooltech/matters/2023/iron.shtml","902","753","1","0","4900390"
"Lowndes County","GA","Valdosta","2019 (by)","","Yes","K-12","Chromebook","Dyknow case study published Aug 2019 references established 1:1 Chromebook program; student newspaper article Nov 2018 confirms 1:1 Chromebook use; launch year not precisely documented","https://www.dyknow.com/blog/technology-spotlight-how-this-georgia-district-supports-teachers-with-technology/","https://countychronicle.org/1389/editorial/chromebooks-11-devices-an-asset-to-education/","903","753","1","0","1303390"
"Jenks","OK","Jenks","2014","August","Yes (phased)","9-12 first (2014-15), then expanded to gr 3+","Chromebook","Tulsa World article Aug 20 2014: district bought 850 Chromebooks for all freshmen in pilot; following year ~2500 more for remaining HS grades; bond issue $12.8M incl $4.3M tech; later expanded to gr 3-12","https://tulsaworld.com/news/local/education/jenks-high-school-students-receive-chromebooks-as-part-of-technology-effort/article_f533f772-c430-59bf-a757-3f1e23dc32e4.html","https://edu.google.com/resources/customer-stories/jenks-public-schools/","904","752","1","0","4015720"
"Middle Country Central School District","NY","Centereach","","","Yes (likely)","Not specified","Chromebook","District has Chromebook G Suite program confirmed; no dated launch source found; Chromebook handbook and agreement forms exist but year of initiation undocumented","https://www.mccsd.net/departments/technology-and-information-systems/google-chromebooks-g-suite","","905","752","1","0","3619200"
"Woodland CCSD 50","IL","Gurnee","2016","September","Yes (phased)","Gr 6-8 first (2016-17); gr 4-5 added later","Chromebook","Daily Herald 9/28/2015: board approved ~2180 Chromebook lease for Woodland Middle School for 2016-17 school year; part of 'Woodland Inspires' initiative; gr 4-8 eventually 1:1","https://www.dailyherald.com/article/20150928/news/150928760","https://townsquarepublications.com/woodland-school-district-50/","906","752","1","0","1743110"
"Warrick County School Corp","IN","Boonville","2020 (by)","","Yes","Gr 6-12 (Chromebook); K-5 (in-class)","Chromebook","Chromebook agreement documented for 2020-21 school year at Tecumseh HS; students grades 6-12 issued Lenovo Chromebooks; K-2 login also referenced; no earlier firm-year source found","https://www.readkong.com/page/tecumseh-high-school-2020-2021-warrick-county-school-6268033","https://warrick.k12.in.us/337222_2","907","751","1","0","1812390"
"Alameda Unified","CA","Alameda","2020 (by)","","Yes","Gr 1-12","Chromebook","District confirmed 1:1 Chromebooks gr 1-12; 2014 Measure I bond ($175.9M) included technology upgrades; no specific year for Chromebook rollout found; COVID-era shift confirmed as major expansion point","https://www.alamedaunified.org/family-resources/families/technology-resources","https://ballotpedia.org/Alameda_Unified_School_District_Bond_Issue,_Measure_I_(November_2014)","908","751","1","0","0601770"
"Bulloch County","GA","Statesboro","2020 (by)","August","Yes","K-12","Chromebook","District provided Chromebooks for 2020-21 SY with both face-to-face and virtual options; COVID-era rollout; Chromebook device agreement in student handbook; no pre-2020 launch evidence found","https://www.bulloch.k12.ga.us/pf4/cms2/news_themed_display?id=1594373317032","https://www.bulloch.k12.ga.us/family-services/bulloch-county-schools-student-handbook/technology-services-use-agreements/chromebook-device-agreement","909","749","1","0","1300630"
"City of Monroe School District","LA","Monroe","2020 (by)","","Yes","K-12","Chromebook","Every Monroe City School student has assigned Chromebook; district lauded for tech-based distance learning during COVID; no pre-2020 firm launch date found","https://www.mcschools.net/","","910","748","1","0","2201080"
