"LOOMIS UNION ELEMENTARY","CA","Loomis","2020 (by)","","Yes (likely)","K-8","Chromebook","Strategic plan 2020-2024 emphasizes technology; specific 1:1 launch date undocumented in web sources.","https://www.loomis-usd.k12.ca.us/technology-services-home","","2801","267","1","0","0622560"
"LA CANADA UNIFIED","CA","La Canada Flintridge","2020 (by)","","Yes","5-12","Chromebook","Bring Your Own Chromebook (BYOC) program for grades 5-12; specific launch year undocumented.","https://www.lcusd.net/apps/pages/index.jsp?uREC_ID=427554&type=d&pREC_ID=932821","","2802","267","1","0","0620130"
"PAMPA ISD","TX","Pampa","2011","August","Yes","9-12","laptop","Pampa High School distributed 1,000 laptops to students in August 2011 via grant; very early 1:1 high school adopter.","https://abc7amarillo.com/news/local/region-16-spotlight-education-1000-new-laptops-for-pampa-high-school-students","","2803","266","1","0","4834170"
"BROCKPORT CENTRAL SCHOOL DISTRICT","NY","Brockport","2020 (by)","","Yes (likely)","K-12","Chromebook","Specific 1:1 launch date not documented in web sources.","https://www.bcs1.org/","","2804","266","1","0","3605580"
"VERNON TOWNSHIP SCHOOL DISTRICT","NJ","Vernon","2020 (by)","","Yes","K-12","Chromebook","District has 1:1 Chromebook initiative for every student; specific launch year undocumented in web search.","https://www.vtsd.com/","https://www.vernonpublicschools.org/page/11-chromebook-paperwork-middle-school","2805","266","1","0","3416710"
"WAKEFIELD","MA","Wakefield","2020 (by)","","Yes (likely)","K-12","Chromebook","Galvin Middle School has Chromebook guidelines; specific 1:1 launch year undocumented.","https://www.wpsk12.org/technology","","2806","266","1","0","2511910"
"FORT DODGE COMM SCHOOL DISTRICT","IA","Fort Dodge","2018","May","Yes (phased)","5-12","Chromebook","May 2018 board approved hundreds of new Chromebooks via PPEL technology budget; provided 1:1 for grades 7 and 10 at that time. Currently 1:1 grades 5-12 with grades 7-12 take-home.","https://www.messengernews.net/news/local-news/2018/05/fd-district-to-get-new-chromebooks/","","2807","266","1","0","1911820"
"RUSSELL COUNTY","AL","Phenix City","2020 (by)","","Yes (likely)","K-12","Chromebook","District has chromebook program; specific 1:1 launch year not documented in web search.","https://www.myrcsd.org/","","2808","266","1","0","0102880"
"OREGON SCHOOL DISTRICT","WI","Oregon","2020","","Yes","K-12","Chromebook","Oregon SD used ESSER funding to implement 1:1 Chromebooks for online learning during pandemic.","https://www.oregonsd.org/district/planning-for-our-future","","2809","265","1","0","5511100"
"LA FERIA ISD","TX","La Feria","2020 (by)","","Yes (likely)","K-12","mixed","District has tech initiative with coding/AI/software focus; specific 1:1 device launch undocumented.","https://www.laferiaisd.org/resources/technology","","2810","265","1","0","4826040"
