"MORELAND","CA","San Jose","2021","September","Yes","3-8","Chromebook","COVID era; district rolled out 3400+ devices during 2020-21 school year; formal take-home 1:1 for grades 3-8 announced Sep 2021","https://www.moreland.org/apps/news/article/1488908","","1301","551","1","0","0625770"
"CYPRESS ELEMENTARY","CA","Cypress","2020 (by)","","Yes","K-6","Mixed (iPad/Chromebook)","upper bound; K-1 get iPads, 2-6 get Chromebooks; program undated on district site; likely COVID-era or earlier","https://www.cypsd.org/departments/maintenanceoperations-transportation-technology/technology/student-technology-handbook","","1302","551","1","0","0610440"
"HENRY CO PBLC SCHS","VA","Collinsville","2020 (by)","","Yes","K-11","iPad","largest iPad/digital textbook initiative in VA; 5000+ iPads in all grades; 1:1 in grades 3-10; exact launch year not documented in search results","https://www.henry.k12.va.us/departments/technology/ipad-initiative","https://martinsvillebulletin.com/news/local/education/many-are-required-to-serve-henry-county-public-schools-commitment/article_6391ef68-8999-5ae0-91d4-012d2351f7ab.html","1303","550","1","0","5101920"
"BRUNSWICK CITY","OH","Brunswick","2020 (by)","","Yes (likely)","9-12","Mixed (MacBook/Chromebook)","BHS experimented with textbook-free MacBook Air loans; chromebook program referenced; full 1:1 year undocumented","https://en.wikipedia.org/wiki/Brunswick_High_School_(Ohio)","https://www.bcsoh.org/departments/technology","1304","550","1","0","3904366"
"CROWN POINT COMMUNITY SCH CORP","IN","Crown Point","2020 (by)","","Yes","K-12","Chromebook","board approved $1M for 2150 Dell Chromebooks as refresh cycle; program exists but firm start year not found; likely pre-2020","https://www.nwitimes.com/news/local/education/crown-point-school-board-oks-nearly-1-million-for-computers/article_fa4e9272-0192-11ef-bc76-035cd8fc8ebd.html","https://www.cps.k12.in.us/district-departments/technology","1305","550","1","0","1802490"
"SHERMAN ISD","TX","Sherman","2020 (by)","","Yes (phased)","7-12 (take home); 2-6 (classroom)","Chromebook","grades 2-6 use classroom Chromebooks; 7-12 check out for take-home; no firm 1:1 launch year found; TEA tech lending report confirms 2020-21","https://www.shermanisd.net/departments/instructional-technology/student-technology","https://tea.texas.gov/sites/default/files/2020-2021_tech_lending_113_sherman_isd.pdf","1306","549","1","0","4840080"
"MIDLOTHIAN ISD","TX","Midlothian","2014","","Yes","K-12","iPad","bond passed May 2013; iPads rolled out to all K-12 students Jan-Mar 2014; 9506 users by May 2014; $34.5M bond; Air Watch MDM","https://mlink.midwayisd.org/ipad-information/","https://baylorlariat.com/2014/01/23/editorial-midway-messed-up-ipad-implementation/","1307","549","1","0","4830600"
"ENID","OK","Enid","2016","","Yes","K-12","Mixed (Chromebook/iPad)","1-to-1 initiative created 2016 via bond; 8000+ students; MS-12th grade Chromebooks; younger students iPads; program expanded via subsequent bonds","https://onenet.net/enid-public-schools-elevates-classroom-learning-through-expanding-technology-initiatives/","https://www.kgou.org/education/2017-08-25/as-more-oklahoma-schools-give-students-computers-experts-say-teacher-training-is-key","1308","549","1","0","4010920"
"PASCAGOULA SCHOOL DIST","MS","Pascagoula","2020 (by)","","Yes (likely)","K-12","Chromebook","district has Chromebook Responsibility Policy; iPads issued at NCHS Aug 2020 for virtual learning; exact 1:1 launch year not documented","https://www.pgsd.ms/145032_3","","1309","548","1","0","2803480"
"DOWNERS GROVE GSD 58","IL","Downers Grove","2015","May","Yes (phased)","K-8","Chromebook","board approved 2000 Dell Chromebooks lease May 2015 to replace MacBooks; aligned with D99 HS 1:1 plan; supplement iPad learning","https://patch.com/illinois/downersgrove/2000-chromebooks-coming-downers-grove-district-58","","1310","548","1","0","1712540"
