"FAUQUIER CO PBLC SCHS","VA","Warrenton","2020","Fall","Yes (phased)","Grades 5-12 take-home; K-2 shared (2:1); 3-5 in-school only","Chromebook","2020-21 SY launch for gr5-12; pilot discussed at May 2020 board meeting; gr3-5 in-school use only; K-2 shared sets (2:1 ratio); 4 factors cited: ease of use, management, security, affordability","https://techsupport.fcps1.org/it-support-home/fcps1to1-initiative/","https://www.fauquier.com/news/pilot-project-would-put-chromebooks-in-fauquier-high-students-hands/article_f332f192-954c-11ea-9c2c-ffe61a93e85b.html","801","824","1","0","5101320"
"BLOOMINGTON PUBLIC SCHOOL DISTRICT","MN","Bloomington","2015","Fall","Yes (phased)","Grades 5-12 in 2015-16; expanded to K-12","Chromebook","2013 voter-approved capital projects levy ($6M/yr x 10 yrs) funded 1:1; planning 2013-14; gr5-12 rollout in 2015-16 SY; Samsung Series 3 Chromebooks piloted; K-4 added later","https://www.bloomington.k12.mn.us/2013-referendum-FAQ-technology","https://www.hometownsource.com/sun_current/community/bloomington/bloomington-public-schools-seeking-to-renew-referendum/article_e6db1e54-446a-11ed-901a-dfaf440ba1eb.html","802","823","1","0","2705790"
"PERRIS ELEMENTARY","CA","Perris","2020 (by)","","Yes (likely)","K-8","Chromebook","No firm launch date found; COVID-era distance learning drove device access; California Bridging Digital Divide Fund distributed Chromebooks to small/high-need districts like Perris in 2020; upper bound only","https://edsource.org/2021/a-california-program-spent-millions-on-devices-for-distance-learning-heres-where-it-went/654590","https://www.perrisesd.org/page/technology","803","822","1","0","0630180"
"L'ANSE CREUSE PUBLIC SCHOOLS","MI","Clinton Township","2020 (by)","","Yes (likely)","HS confirmed (freshmen); district-wide extent unclear","Chromebook","Chromebooks issued to freshmen for academic use confirmed; COVID-era evidence of broader device program; no firm pre-2020 district-wide 1:1 date found; upper bound","https://www.lc-ps.org/departments/technology-support/","","804","821","1","0","2621870"
"ROSWELL INDEPENDENT SCHOOLS","NM","Roswell","2020 (by)","","Yes (likely)","Not specified","Chromebook","Educational Technology department confirmed; no dated launch article found; COVID-era distribution likely drove 1:1; upper bound only","https://www.risd.k12.nm.us/research__assessment__accountability/educational_technology","","805","819","1","0","3502250"
"TRAVERSE CITY AREA PUBLIC SCHOOLS","MI","Traverse City","2010 (by)","","Yes (phased)","Gr6-12 take-home; gr3-5 in-school; K-2 shared (2:1)","Chromebook","District cited as having 1:1 program since 2010-11 SY; early adopter; COVID pushed to fully 1:1 for all students; Chromebooks provided district-wide; upper bound 2010 as earliest citation","https://www.traverseticker.com/news/the-chromebook-question-do-school-laptops-cost-too-much-for-what-they-offer/","https://togglemag.com/case-studies/evan-obranovic-traverse-city-area-public-schools/","806","819","1","0","2633870"
"COLUMBIA","FL","Lake City","2020","","Yes","K-12","Chromebook","FOX35/WOGX reported all K-12 students in Columbia County FL received free Chromebook for 2020-21 SY; COVID-driven 1:1 rollout; Digital Classroom Plan doc from FL DOE dated 2015-16 showed earlier planning","https://www.fox35orlando.com/news/all-k-12-students-in-one-florida-county-will-receive-a-free-chromebook-computer-for-the-year-district-says","https://www.fldoe.org/core/fileparse.php/12098/urlt/1516Columbia.pdf","807","818","1","0","1200360"
"SPRINGFIELD SD 19","OR","Springfield","2020 (by)","","Yes (likely)","Grades 2-12 (chromebook); library device lending pre-2020","Chromebook","Springfield OR SD19 has Chromebook program for gr2-12 and virtual learning infrastructure; Canvas LMS adopted 2020-21; over 8,000 devices checked out through libraries; no firm pre-2020 1:1 launch date found; upper bound","https://www.ssdcougars.org/district/district-departments/technology/ssd-virtual-learning","https://www.springfield.k12.or.us/access-to-knowledge","808","816","1","0","4111670"
"COPPELL ISD","TX","Coppell","2014","Fall","Yes","PreK-12","iPad","1:1 iPad district; program began issuing iPads in 2014; technology audit commissioned Sep 2014; 2016 bond funded last pre-2023 device refresh; every learner PreK-12 issued iPad + keyboard + Apple Pencil (secondary); 2023 bond added new iPads","https://www.coppellisd.com/Page/9314","https://starlocalmedia.com/coppellgazette/coppell-to-purchase-ipads-for-middle-high-schoolers-as-part-of-technology-plan/article_200f4700-6d27-11e9-8a04-d362cc31b0b2.html","809","814","1","0","4815210"
"PUTNAM COUNTY","TN","Cookeville","2018 (by)","","Yes (phased)","Not specified","Chromebook","As of Feb 2017 had ~8,500 Chromebooks for 11,000 students; goal of 1:1 structured around 2018; upper bound 2018 as firm 1:1 year; Chromebook Help page confirms ongoing program","https://www.edsurge.com/news/2017-02-15-the-secret-to-preventing-community-college-dropouts-start-with-middle-school","https://www.pcsstn.com/18530_4","810","814","1","0","4703480"
"GREECE CENTRAL SCHOOL DISTRICT","NY","Rochester","2020 (by)","","Yes (likely)","K-12","Chromebook","No firm pre-2020 launch date found; ClassLink on district Chromebooks confirmed; COVID-era expansion likely brought 1:1; district uses Chromebooks for staff/student access; upper bound only","https://www.greececsd.org/","","811","814","1","0","3612630"
"BISMARCK 1","ND","Bismarck","2020 (by)","","Yes (phased)","Gr6-12 pre-COVID; K-5 added 2020","Chromebook","Was 1:1 for grades 6-12 before COVID pandemic; K-5 devices distributed in spring 2020 emergency response; now fully K-12 1:1; no firm year for the original gr6-12 program found; 2020 upper bound for full K-12","https://www.bismarckschools.org/families/chromebook","https://bismarcktribune.com/news/local/education/distance-learning-underway-around-north-dakota-amid-coronavirus-outbreak/article_3bc51d7b-dddf-5099-a94f-b47fd51eb460.html","812","813","1","0","3800014"
"WATERFORD SCHOOL DISTRICT","MI","Waterford","2020","","Yes","K-12","Chromebook","Since 2020 district invested $18M+ in curriculum/technology ($14M digital infrastructure); now fully 1:1 K-12; pre-2020 had limited program; COVID drove full 1:1 buildout; grades 4-12 take home; K-3 in-school use","https://businessviewmagazine.com/waterford-school-district/","https://sites.google.com/waterfordschools.org/wps-one-to-one-device-program/","813","813","1","0","2635310"
"CREIGHTON ELEMENTARY DISTRICT","AZ","Phoenix","2020 (by)","","Yes (likely)","PK-8","Mixed (laptop/iPad)","District provides all students access to laptops and iPads in technology-rich environment; no firm launch year found; COVID-era likely drove 1:1; upper bound only","https://www.creightonschools.org/departments/technology","","814","812","1","0","0402430"
"CATOOSA COUNTY","GA","Ringgold","2017","Fall","Yes","K-12 (iPads K-2; Chromebooks 3-12)","Mixed (iPad/Chromebook)","Let's Get CONNECTed initiative; ESPLOST V referendum passed March 2016; iPads for K-2 + Chromebooks for gr3-8 in-school; HS (gr9-12) Chromebooks distributed fall 2017 take-home; 2014-15 cohort committee formed and products piloted","https://www.catoosa.k12.ga.us/departments/technology/let_s_get_c_o_n_n_e_c_ted","https://cdnsm5-ss10.sharpschool.com/UserFiles/Servers/Server_19208394/File/Let's%20Get%20Connected.pdf","815","811","1","0","1300930"
"GEORGETOWN ISD","TX","Georgetown","2020","Fall","Yes","Grades 2-12 (2020-21); full K-12 by 2021-22","Chromebook","COVID-era rollout; Mar 2020 families could check out Chromebook in case of extended closure; 2020-21 SY: gr2-12 issued Chromebooks at middle school pickup points; hotspots also provided; 2021-22 continued with reissued Chromebooks; prior to 2020 was NOT 1:1","https://communityimpact.com/austin/georgetown/education/2020/08/19/georgetown-isd-what-to-expect-in-the-first-few-days-of-remote-learning/","https://www.georgetownisd.org/Page/22766","816","810","1","0","4820600"
"CRANSTON","RI","Cranston","2020 (by)","","Yes (likely)","Not specified","Chromebook","Upper bound; Cranston district has student device insurance program active since 2021-22 SY indicating 1:1 devices by that point; COVID-era deployment likely 2020; no firm earlier year found","https://www.cpsed.net/resources/student-device-insurance","","817","809","1","0","4400240"
"PITTSBURG UNIFIED","CA","Pittsburg","2020 (by)","","Yes (likely)","K-12","Chromebook","District has 1:1 Chromebook program; PUSD Chromebook handbook confirms district-wide program; COVID-era California device distribution likely drove 1:1; no firm pre-2020 district-wide launch date found; upper bound","https://pittsburgusd.net/Departments/Student-Services/Educational-Technology/index.html","https://d16k74nzx9emoe.cloudfront.net/9cd12e4b-109c-4ce0-a550-48e9e2e0a52e.pdf","818","809","1","0","0630600"
"SOUTH SAN ANTONIO ISD","TX","San Antonio","2020","April","Yes (likely)","K-12","Chromebook","Apr 2020 district considering purchasing 15K-30K Chromebooks for families without devices; San Antonio Report confirmed COVID-era pivot to Google Classroom + Chromebooks; instructional technology blog (southsanitech.weebly) active with Chromebook resources; COVID-era 1:1","https://sanantonioreport.org/google-classroom-and-chromebooks-san-antonio-school-districts-ready-distance-learning-plans/","https://southsanitech.weebly.com/home/category/chromebooks","819","808","1","0","4840680"
