"Lancaster City Schools","OH","Lancaster","2020 (by)","","Yes (likely)","K-12","Chromebook","Chromebook support pages exist for middle and high school; Google Classroom guide for parents dated 2020; no earlier firm launch date found","https://lhs.lancasterschools.org/studentsparents/chromebook-support","https://lms.lancasterschools.org/studentsparents/chromebook-support","1501","479","1","0","3904420"
"Greenville Public School District","MS","Greenville","2020","December","Yes (likely)","K-12","Chromebook","GPSD Technology Device Distribution scheduled Dec 14-17 2020; 4-person tech team article mentions Chromebook replacement cycles and 9th-graders issued devices they keep through graduation; no earlier launch evidence found","https://www.gvillepublicschooldistrict.com/technology","https://www.thedailynews.cc/articles/4-person-tech-team-keeps-greenville-schools-running-as-new-replacement-cycles-are-implemented/","1502","479","1","0","2801620"
"Suwannee County School District","FL","Live Oak","2020 (by)","","Yes (phased)","6-12","Chromebook","March 2020 district COVID closure letter confirms all grades 6+ already had assigned Chromebooks; Canvas LMS in use for ~2 years prior; exact launch year pre-2020 not found","https://www.suwannee.k12.fl.us/2020/3/school-closed-f","https://www.suwannee.k12.fl.us/page/information-technology","1503","479","1","0","1201830"
"Southeast Polk Community School District","IA","Pleasant Hill","2020 (by)","","Yes (likely)","K-12","Chromebook","District has a 1:1 Chromebook initiative page; students expected to bring charged Chromebook for testing; no firm launch year found in web sources","https://www.southeastpolk.org/parents/11-initiative/","https://www.southeastpolk.org/technology-department/","1504","478","1","0","1926820"
"North Shore School District 112","IL","Highland Park","2014","","Yes (phased)","3-8","Chromebook","Four-year project launched January 2014 to place Chromebooks in hands of all 3rd-8th graders within four years; Patch article confirms fast start; K-2 added later","https://patch.com/illinois/highlandpark/district-112-chromebook-project-gets-fast-start","https://www.nssd112.org/departments/technology-services","1505","478","1","0","1700119"
"Connetquot Central School District","NY","Bohemia","2020 (by)","","Yes (likely)","K-12","Chromebook","District technology page exists; no specific 1:1 launch announcement found; confirmed Chromebook use at high school level; upper bound from website evidence","https://www.ccsdli.org/departments/technology","","1506","477","1","0","3608160"
"Alamogordo Public Schools","NM","Alamogordo","2021 (by)","August","Yes (likely)","K-12","Chromebook","Aug 2021 article documents students picking up Chromebooks at school during open house; no earlier launch date found","https://2ndlifemediaalamogordo.town.news/g/alamogordo-nm/n/36908/alamogordo-students-pick-chromebooks-your-school-during-open-house","","1507","477","1","0","3500030"
"Rome City Schools","GA","Rome","2015","Fall","Yes (phased)","9-12 then K-12","Chromebook","Initial 1:1 initiative started in 2015 with 9th grade academy (~500 Chromebooks); expanded 2nd-12th grade via ESPLOST; 2018 added 580 more for K-1 (10/classroom not 1:1)","http://coosavalleynews.com/2018/08/rcs-introduces-580-more-chromebooks-to-k-1-as-part-of-11-initiative-through-esplost/","http://www.northwestgeorgianews.com/rome/community/special_sections/beyond-the-classroom-schools-focus-on-technology-safety-and-community/article_75b63d52-4064-11e9-a41a-b3451d44b516.html","1508","477","1","0","1304440"
"Placerville Union Elementary","CA","Placerville","2020 (by)","","Yes (likely)","K-8","Chromebook","District website exists (pusdk8.us); El Dorado County region documented heavy Chromebook adoption; California COVID relief device programs 2020-21; no firm earlier date found","https://www.pusdk8.us/","https://www.edcoe.org/Departments/Administrative-Services/Information-Technology/EDCOE--District-Technology-Partnerships/index.html","1509","477","1","0","0630780"
"School District of Elmbrook","WI","Brookfield","2016 (by)","","Yes","2-12","Chromebook","2016-17 WHMS handbook documents 1:1 Chromebook program for students; 2019-20 device use agreement confirms program existed; grades 2-12 assigned Chromebook for school and home use","https://www.elmbrookschools.org/uploaded/SSMigration/data/files/gallery/WHMS_File_Library/WHMS_Handbook_201617.pdf","https://resources.finalsite.net/images/v1565922923/elmbrookschoolsorg/kfkcijefasmnyk1puadh/2019-2020StudentTechnologyDeviceUseAgreement.pdf","1510","476","1","0","5501770"
"Troy CCSD 30C","IL","Troy","2020 (by)","","Yes","K-8","Chromebook","District technology page confirms students receive Chromebook + case + earbuds + charger as 1:1 devices; no specific launch year found in web sources","https://www.troy30c.org/departments/technology","","1511","476","1","0","1739510"
"Elizabeth City-Pasquotank Public Schools","NC","Elizabeth City","2016 (by)","","Yes (phased)","3-12","Chromebook","2018-19 budget included Phase 3 of 1:1 initiative for grades 5-6 and HS math, implying grades 3-4 and some HS already had devices before FY19; phased rollout beginning at least by 2016","https://www.dailyadvance.com/news/local/ecpps-seeks-3-36m-more-for-schools/article_f55d891c-6cbd-5620-9d76-8bfd01cefd2a.html","https://www.ecpps.k12.nc.us/departments/program-services","1512","475","1","0","3703540"
"Syosset Central School District","NY","Syosset","2017","","Yes (phased)","9-12 then K-12","Chromebook","1:1 Chromebook initiative launched 2016-17 with 9th grade; by March 2017 over 4,200 Chromebooks deployed district-wide; August 2019 revised user agreement confirms K-12 program","https://www.syossetschools.org/cms/lib/NY50000216/Centricity/Domain/246/Syosset%20Schools%20Chromebook%20Handbook%20Grades%20K-12%20Revised%20March%202020.pdf","https://www.syossetschools.org/cms/lib/NY50000216/Centricity/Domain/246/Chromebook%20User%20Agreement%20%20Revised%20August%2002%202019.pdf","1513","475","1","0","3628560"
"DeKalb CUSD 428","IL","DeKalb","2015","Fall","Yes (phased)","3-9 then K-12","Chromebook","Board approved $8.5M three-year initiative in March 2015; Phase 1 fall 2015 distributed ~3,300 Chromebooks to grades 3-9; HS upperclassmen 2016-17; K-2 in 2017-18","https://www.shawlocal.com/daily-chronicle/2025/12/18/dekalb-school-district-428-purchases-more-chromebooks-for-students-staff/","https://www.daily-chronicle.com/2015/09/03/district-428-technology-plan-taking-off/ajb89x4/","1514","475","1","0","1712000"
"Glastonbury School District","CT","Glastonbury","2013","Summer","Yes (phased)","7-12 then K-12","iPad","Phase 3 included distribution and training of students in summer 2013; professional development throughout 2012-13 SY; 1:1 iPad initiative for 7-12 initially","https://ipads.glastonburyus.org/home/the-plan","https://sites.google.com/a/glastonburyus.org/ipads/home","1515","475","1","0","0901620"
"Prince George County Public Schools","VA","Prince George","2020 (by)","","Yes (likely)","1-12","Chromebook","COVID-era 2020 chromebook shortage noted; Pre-K/K get iPads; grades 1-12 assigned Chromebooks; no earlier firm launch year for 1:1 found","https://www.pgs.k12.va.us/apps/pages/technology","https://sites.google.com/pgcps.org/pgcpst3/tech-support","1516","474","1","0","5103090"
"Colleton County School District","SC","Walterboro","2020 (by)","","Yes (likely)","K-12","Chromebook","District website mentions 1:1 Chromebook access for all students; COVID 2020-21 context; no earlier firm launch year found in web sources","https://www.colleton.k12.sc.us/o/ccsd/page/considering-colleton","","1517","474","1","0","4501830"
"Berea City School District","OH","Berea","2020 (by)","","Yes","K-12","Chromebook","District 1:1 Chromebook program confirmed; BCSD 1:1 handbook exists; all students receive Chromebook + charger for school and home use; no firm launch year pre-2020 found","https://sites.google.com/bereaschools.org/berea1-1/11-family-info","https://www.berea.k12.oh.us/departments-services/technology/chromebook-info-parent-help-ticket","1518","474","1","0","3904360"
"Anchor Bay School District","MI","New Baltimore","2020 (by)","","Yes (likely)","K-12","Mixed","District uses Chromebooks, PCs, and iPads; 2017 bond included technology upgrades; no explicit 1:1 launch year found; upper bound from website evidence","https://www.anchorbay.misd.net/departments/technology/","","1519","474","1","0","2602790"
"Duneland School Corporation","IN","Chesterton","2016","Fall","Yes","K-12","Mixed","1:1 digital device initiative operational for over 8 years as of ~2024; grades K-8 use iPads, grades 9-10 use Windows laptops; HP Chromebook 11 cases ordered Sept 2016; started ~2016-17","https://www.duneland.k12.in.us/site/Default.aspx?DomainID=241&FlexDataID=7763&PageID=1225&PageType=3&ViewID=6446ee88-d30c-497e-9316-3f8874b3e108","https://www.gumdropcases.com/blogs/duneland-school-corporation-picks-hp-chromebook-11-cases-from-gumdrop-cases/","1520","474","1","0","1802800"
"Ukiah Unified School District","CA","Ukiah","2019 (by)","August","Yes","2-12","Chromebook","Insurance portal opened Aug 26 2019 for the school year; all students 2nd grade and up assigned Chromebook during remote learning; references to Chromebook contracts at multiple schools","https://www.ukiahhigh.uusd.net/apps/pages/index.jsp?uREC_ID=780195&type=d&pREC_ID=1180002","https://gracehudson.uusd.net/apps/pages/index.jsp?uREC_ID=580307&type=d&pREC_ID=1920752","1521","474","1","0","0640300"
"Scotland County Schools","NC","Laurinburg","2021 (by)","","Yes (likely)","K-12","Chromebook","AUP 2021/22 policy document references student devices; district technology page confirms Chromebook support; no firm earlier launch year found","https://www.scotland.k12.nc.us/departments/administrative-technology","https://docs.google.com/document/d/1SplKWaQmDFYrLxUrJK2Bp8ALpav9Uz4hADSp3Xzr_hY/edit","1522","473","1","0","3704200"
"Elkhorn Public Schools","NE","Elkhorn","2020 (by)","","Yes","K-12","Chromebook","2020-21 Elementary Chromebook Information blog post confirms program; One Device Per Student program well-established; no earlier firm launch year found","https://www.elkhornweb.org/programs/technology/one-device-per-student/","https://www.elkhornweb.org/blog/2020-2021-elementary-chromebook-information/","1523","473","1","0","3170110"
"Ritenour School District","MO","St. Louis","2016","Fall","Yes (phased)","9-12 then K-12","Chromebook","Tech Revolution launched fall 2016-17 SY at Ritenour High School; every RHS student received a Chromebook; expanded to K-12 district-wide over subsequent years","https://ritenourlive.org/4417/spotlight/introduction-to-ritenour-technology-revolution/","https://www.ritenour.k12.mo.us/Page/1309","1524","473","1","0","2926640"
"Chelsea Public Schools","MA","Chelsea","2020 (by)","","Yes (likely)","K-12","Chromebook","IT department provides 1:1 Chromebook to student deployment; every student has access to educational content; no earlier firm launch year found","https://ma50000536.schoolwires.net/Page/2473","","1525","473","1","0","2503540"
"Wallingford Public Schools","CT","Wallingford","2020 (by)","","Yes (phased)","3-12","Chromebook","Students provided Chromebook in grades 3 and 7; high school students also have Chromebooks; Chromebook protection plan offered for grades 6-12; no firm launch year found","https://www.wallingford.k12.ct.us/departments/technology-services","https://dhms.wallingford.k12.ct.us/students/chromebook-help","1526","473","1","0","0904740"
"North Kitsap School District","WA","Poulsbo","2020 (by)","","Yes","K-12","Chromebook","District 1:1 program confirmed; incoming 6th and 9th graders swap devices at back-to-school events; 2024 levy includes Chromebook refresh; no firm earlier launch year found","https://www.nkschools.org/academics/technology","https://www.nkschools.org/about-us/bond-levy-information/2024-facilities-and-technology-capital-levy","1527","472","1","0","5305760"
"Wise County Public Schools","VA","Wise","2020 (by)","","Yes (likely)","K-12","Chromebook","District equipped families with Chromebooks; 2020 connectivity challenges documented when ~30% students lacked internet; technology page confirms Chromebook use; no earlier firm launch year","https://www.wisek12.org/page/technology","https://vadogwood.com/2021/01/06/wise-county-goes-live-school-district-solves-internet-problem/","1528","472","1","0","5104080"
"Klamath County School District","OR","Klamath Falls","2020 (by)","","Yes (likely)","K-12","Chromebook","Aug 2020 article documents Chromebook distribution to Klamath Falls City Schools students for fall; Klamath County SD is separate district but same region; no firm earlier launch year found","https://www.kcsd.k12.or.us/","https://www.heraldandnews.com/news/local_news/community/chromebook-distribution-set-for-klamath-falls-schools/article_92f1d3b9-13c4-5e79-9818-9908eb09a09b.html","1529","472","1","0","4107020"
"Carlsbad Municipal Schools","NM","Carlsbad","2018","Fall","Yes (phased)","6-9","Chromebook","During 2018-19 SY all 6th-9th grade students issued Chromebooks for school and home use; treated like textbooks; 1:1 Chromebook Project site exists","https://sites.google.com/carlsbadusd.net/1to1?authuser=1","https://sites.google.com/carlsbadschools.net/cmscontinuouslearning/home","1530","472","1","0","3500300"
"Maize Unified School District 266","KS","Maize","2016 (by)","","Yes","5-12","Chromebook","USD 266 deploys Chromebook to grades 5-12; 1-to-1 deployment described as starting mid-2010s; no firm launch year pin-pointed in web sources","https://www.usd266.com/departments/techservices","","1531","472","1","0","2009140"
"Park Ridge CCSD 64","IL","Park Ridge","2020 (by)","","Yes (likely)","K-8","Chromebook","District serves K-8; no specific 1:1 launch year found in web searches; confirmed Chromebook use; upper bound from current website evidence","https://www.sd64.org/departments/technology/","","1532","472","1","0","1730840"
"Collinsville CUSD 10","IL","Collinsville","2020 (by)","","Yes","5-12","Chromebook","All students grades 5-12 receive individual Chromebooks for classroom and home use; e-learning days approved Dec 2020 enabled by existing Chromebook program; no earlier firm launch year","https://www.kahoks.org/tech","","1533","472","1","0","1710650"
