"DeSoto Parish","LA","Mansfield","2020 (by)","","Yes (likely)","K-12","Chromebook","Students have assigned Chromebooks; summer keep policy noted May 2020; Digital DeSoto program; exact launch year not found","https://www.ktbs.com/news/desoto-students-can-keep-chromebooks-during-summer-months/article_f661b056-a07d-11ea-8400-fff690c15585.html","https://www.desotopsb.com/page/digital-desoto","2051","358","1","0","2200510"
"Austin Public School District","MN","Austin","","","Yes (likely)","5-12","Chromebook","1:1 program for grades 5-12 confirmed; exact launch year not found in web searches; district has had technology program since at least 2019","https://www.austin.k12.mn.us/district-offices/technology-services","","2052","357","1","0","2703450"
"Lockhart ISD","TX","Lockhart","2020","Spring","Yes","K-12","Chromebook","Chromebooks issued spring 2020; district announced 1:1 for all K-12 to address equity; devices kept through 2020-21","https://sites.google.com/lockhart.txed.net/lockhart-isd-vip/technology-infrastructure","https://www.lockhartisd.org/about-us/departments/technology/chromebook-information-and-care-instructions","2053","356","1","0","4827870"
"Claiborne County","TN","Tazewell","","","Yes (likely)","K-12","Chromebook","Claiborne Virtual Learning Academy uses Chromebooks; COVID-era device distribution confirmed but exact year of district-wide 1:1 launch not documented in web sources","https://www.claibornecountyschools.com/schools","","2054","356","1","0","4700630"
"Carrollton City","GA","Carrollton","2020 (by)","","Yes","K-12","Chromebook","District expanded technology inventory so every student has school-issued Chromebook; earliest firm date from personal device policy update referencing existing Chromebook program","https://gradickcommunications.com/carrollton-city-schools-updates-personal-device-policy/","https://www.carrolltoncityschools.net/","2055","356","1","0","1300870"
"Louisa Co Pblc Schs","VA","Mineral","2019","Fall","Yes (phased)","HS first (2019-20), then expanded","Chromebook","Beginning 2019-20 SY all Louisa County HS students got personal Chromebook take-home; program expanded to middle school subsequently","https://www.wric.com/news/8news-back-to-school-guide-louisa-county/","https://lcps.k12.va.us/","2056","355","1","0","5102280"
"Lubbock-Cooper ISD","TX","Lubbock","2020 (by)","","Yes (likely)","K-12","Chromebook","District has 1:1 technology program; exact launch year not pinned; Chromebook Information page active; no pre-2020 dated source found","https://www.lcisd.net/page/technology","","2057","355","1","0","4815180"
"Dripping Springs ISD","TX","Dripping Springs","2020 (by)","","Yes (likely)","6-12","Chromebook","HB 1481 (2025) references existing Chromebook program for secondary students; COVID-era devices confirmed; exact original launch year not documented","https://www.dsisdtx.us/","","2058","355","1","0","4800008"
"Phoenixville Area SD","PA","Phoenixville","2020 (by)","","Yes (likely)","K-12","Chromebook","Chromebook program confirmed; 2026 parental concerns about device use documented; exact launch year not found in web sources","https://www.pasd.com/","","2059","355","1","0","4219050"
"Baldwin Union Free School District","NY","Baldwin","2020 (by)","","Yes","K-12","Chromebook","District has comprehensive Chromebook support resources and insurance program; exact launch year not found","https://www.baldwinschools.org/our-district/academics-curriculum-instruction-technology/instructional-technology/chromebook-support-and-resources","","2060","355","1","0","3603840"
"Pemberton Township Schools","NJ","Pemberton","2020 (by)","","Yes (likely)","K-12","Chromebook","Middle and high schools have school-issued devices; federal ECF funding used to replace Chromebooks; exact launch year not documented","https://www.pemberton.k12.nj.us/","","2061","355","1","0","3412810"
"Richfield Public School District","MN","Richfield","2017","Fall","Yes (phased)","6-12 (6 first, expanded)","Chromebook","Started fall 2017-18 with 380 sixth-graders at Richfield Middle School; rolled out to grades 6-12 over 3-5 years; K-5 get classroom carts","https://www.hometownsource.com/sun_current/richfield-rolls-out-1-1-device-to-student-program/article_94cdd3fe-b5e9-11e8-9147-67b8f7d64c85.html","https://www.richfieldschools.org/depts-progs/technology","2062","355","1","0","2731750"
"Barren County","KY","Glasgow","2020 (by)","","Yes (likely)","K-12","Chromebook","Students use Chromebooks for NTI days; exact launch year of 1:1 program not documented in web sources","https://www.barren.kyschools.us/","","2063","355","1","0","2100300"
