"JERSEY SHORE AREA SD","PA","Jersey Shore","2018 (by)","","Yes","K-12","iPad","iPad 1:1 program; lease of 955 iPad devices included in 17-18 budget (March 2017); K-12 program confirmed; district website confirms K-12 iPad 1:1 program with web-based learning extending to home; planning started after Dec 2016","https://www.jsasd.org/board-meeting-faqs/2018-01-08-board-faq/","https://www.jsasd.org/information/ipads-in-the-classroom/","3601","200","1","0","4212480"
"CLOVERLEAF LOCAL","OH","Lodi","2021 (by)","","Yes (phased)","Gr 8-12","Chromebook","Every 8th grader issued Chromebook used through 12th grade; K-7 maintain 2:1 ratio; superintendent article from Dec 2021 describes this as existing program; specific launch year not found","https://www.cloverleafschools.org/highschool.aspx/super.aspx","https://www.cloverleaflocal.org/","3602","200","1","0","3904848"
"HILLSBORO CITY","OH","Hillsboro","2020 (by)","","Yes (phased)","HS and MS","Chromebook","1:1 Chromebook program at Hillsboro High School; separate chromebook handbook for middle school; handbook revised Nov 2023 (finalsite timestamp) but program existed before; specific launch year not found","https://resources.finalsite.net/images/v1701690729/hillsborok12ohus/yncipo6bz67zazlialk8/hmschromebookhandbookrevised.pdf","https://www.hillsborok12.com/","3603","200","1","0","3904412"
"MINEOLA UNION FREE SCHOOL DISTRICT","NY","Mineola","2011","","Yes (phased)","Grades 3-9 by 2015; pilot started gr 5","iPad","iPad 1:1 program; since 2010 district recognized iPad would change education; pilot started with 5th graders ~2011; by 2015 all gr 3-9 equipped with iPad; Mineola Middle School first Apple Distinguished School 2013; eventually all 5 schools Apple Distinguished","https://appleinsider.com/articles/15/06/19/new-york-school-district-converts-75-of-its-curriculum-to-apples-ipad","https://www.mineola.k12.ny.us/news/article.aspx?id=159513","3604","200","1","0","3619500"
"DEARBORN HEIGHTS SCHOOL DISTRICT #7","MI","Dearborn Heights","2020 (by)","","Yes","K-12","Chromebook","District issues Chromebooks to all students; technology protection plan available; $530K tech spend approved for 2024-25 SY; specific launch year not documented in web search","https://www.district7.net/apps/pages/index.jsp?uREC_ID=1571929&type=d&pREC_ID=2344327","https://www.district7.net/","3605","200","1","0","2611610"
"RSU 54/MSAD 54","ME","Skowhegan","2002","September","Yes","Gr 7-8 (MLTI); district-wide by later years","Laptop","Maine Learning Technology Initiative (MLTI) began 2002; all Maine 7th-grade students and teachers received laptops fall 2002; RSU 54/MSAD 54 is a participating district in Skowhegan; statewide program later expanded to gr 7-12","https://www.maine.gov/doe/learning/technology/mlti/history","https://en.wikipedia.org/wiki/Maine_Learning_Technology_Initiative","3606","200","1","0","2314590"
"VINCENNES COMMUNITY SCH CORP","IN","Vincennes","2020 (by)","","Yes (likely)","Not specified","Chromebook","District has Chromebook Acceptable Use Policy; specific 1:1 program documented but launch year not found in web search; COVID-era likely driver","https://www.vcsc.k12.in.us/","","3607","200","1","0","1812120"
"VIDALIA CITY","GA","Vidalia","2020 (by)","","Yes (likely)","Not specified","Chromebook","1:1 Chromebook program at Sallie D. Mathis Elementary via GA DOE digital learning grant exceeding $140K; district-wide program not fully documented; COVID-era technology expansion noted","https://grokipedia.com/page/vidalia_city_school_district","https://www.facebook.com/vidaliacityschools/","3608","200","1","0","1305340"
"OJAI UNIFIED","CA","Ojai","2020 (by)","","Yes (phased)","Secondary (MS confirmed)","Chromebook","1:1 Chromebook rollout at all secondary campuses; all MS students received Chromebook for school and home; StudySync ELA platform driver; exact year not documented from web search","https://www.ojaiusd.org/page/innovation","","3609","200","1","0","0628270"
"PAGE UNIFIED DISTRICT","AZ","Page","2020 (by)","","Yes","Not specified","Chromebook","Suite of Chromebooks in every classroom with 1 per student; specific launch year not documented; likely COVID-era or earlier","https://www.pageud.org/about-pusd","","3610","200","1","0","0405820"
"FREMONT COUNTY SCHOOL DISTRICT #25","WY","Riverton","2020 (by)","","Yes (likely)","Not specified","Not specified","District serves 2,461 students across 8 schools including Riverton HS; no specific 1:1 device program documentation found in web search; COVID-era likely","https://www.fremont25.org/","","3611","199","1","0","5605220"
"SCIO SD 95","OR","Scio","2020 (by)","","Yes (likely)","Not specified","Not specified","Small rural Oregon district (~650 students); no specific 1:1 device program documentation found; COVID-era ESSER funding likely drove device access","https://scio.k12.or.us/","","3612","199","1","0","4111040"
"REVERE LOCAL","OH","Bath","2020 (by)","","Yes (likely)","Not specified","Not specified","No specific 1:1 device program documentation found in web search; COVID-era likely driver for district","https://www.revereschools.org/","","3613","199","1","0","3905005"
"LAWRENCE UNION FREE SCHOOL DISTRICT","NY","Lawrence","2017","August","Yes","Not specified","Chromebook","Article headline: 'Lawrence students to have Chromebooks for new school year' dated 2017 (article_74ecd09c-727b-11e7-91df-6b82f7aa541c.html); district 1:1 Chromebook program confirmed","https://www.dailyindependent.com/news/lawrence-students-to-have-chromebooks-for-new-school-year/article_74ecd09c-727b-11e7-91df-6b82f7aa541c.html","https://www.lawrence.org/","3614","199","1","0","3616830"
"ENGLEWOOD PUBLIC SCHOOL DISTRICT","NJ","Englewood","2020 (by)","","Yes","K-1 iPads; gr 2-12 Chromebook","Mixed (iPad + Chromebook)","K and 1st grade: iPads; grades 2-12: Chromebooks; 1:1 program district-wide; Chromebook deployment event Sep 2023 noted; exact launch year not found","https://www.englewoodschools.net/our-district/departments/technology/one-to-one-technology","https://files-backend.assets.thrillshare.com/documents/asset/uploaded_file/1042/Epsd/39e2d1a0-f493-48e9-97f4-f91740b04040/EPSD_Deploy_Friday_9-1_English.pdf","3615","199","1","0","3404740"
"DENVILLE TOWNSHIP BOARD OF EDUCATION","NJ","Denville","2020 (by)","","Yes (phased)","Middle School confirmed","Chromebook","Chromebook Insurance Payment Site confirms Chromebook program for middle school students; annual $29 protection plan; exact launch year not found","https://www.denville.org/parents_and_students/chromebook_insurance_payment_site","https://www.denville.org/","3616","199","1","0","3403870"
"MILFORD SCHOOL DISTRICT","NH","Milford","2020 (by)","","Yes","K-12","Chromebook","One-to-one district providing every student K-12 with district-issued Chromebook; specific launch year not documented in web search","https://www.milfordschooldistrict.org/our-district/academic-excellence/instructional-technology/students","https://www.milfordk12.org/","3617","199","1","0","3304830"
"KEENE SCHOOL DISTRICT","NH","Keene","2020 (by)","","Yes (likely)","Not specified","Not specified","No specific 1:1 device program documentation found in web search; likely COVID-era driver","https://www.keeneschoolsnh.org/","","3618","199","1","0","3304050"
"ORONO PUBLIC SCHOOL DISTRICT","MN","Orono","2020 (by)","","Partial","Gr 3-5 school-issued Chromebook; gr 6-12 BYOD","Chromebook (elem); BYOD (secondary)","Grades 3-5: school-issued Chromebook stays at school; grades 6-12: BYOD program with optional annual Chromebook checkout; not a full district 1:1 take-home program; marked Partial for secondary","https://www.oronoschools.org/about/technology/devices","","3619","199","1","0","2725080"
"TAYLOR COUNTY","KY","Campbellsville","2020 (by)","","Yes (likely)","Not specified","Not specified","District has technology department; no specific 1:1 device program documentation found in web search; COVID-era likely driver","https://www.taylor.kyschools.us/","","3620","199","1","0","2105520"
