"Monroe County","AL","Monroeville","2020 (by)","","Yes (likely)","K-12","Chromebook","Alabama 2020 CARES Act funded Remote Learning Device grants; no specific MCBOE press release found; upper bound from COVID-era state-wide device push","https://governor.alabama.gov/newsroom/2020/07/governor-ivey-announces-170-million-for-health-care-and-remote-learning-in-alabama-public-schools/","https://www.monroe.k12.al.us/departments/technology/information_now___i_now_-_help_section","2751","271","1","0","0102400"
"Marshfield Unified School District","WI","Marshfield","2016","September","Yes","K-8 in 2016-17; 9-12 added 2017-18","iPad","Board approved iPad-for-every-student initiative March 2016; 3-year phased rollout starting fall 2016 with K-8 (4,000+ iPads); 9-12 added 2017-18 school year","https://wsau.com/news/articles/2016/aug/24/marshfield-schools-rolling-out-ipads-soon/","https://hubcitytimes.com/2016/03/15/school-board-approves-ipad-every-student-initiative","2752","270","1","0","5508820"
"Burlington School District","VT","Burlington","2020 (by)","","Yes (phased)","6-12 take-home; elementary in-class","Chromebook","Grades 6-12 take-home Chromebooks; fall 2020 mobile devices issued to support blended learning; K-5 Chromebooks used in-class with GoGuardian filtering at home; exact launch year unclear, upper bound 2020","https://ems.bsdvt.org/technology/","","2753","270","1","0","5002820"
"Hardin County","TN","Savannah","2020 (by)","","Yes (likely)","K-12","Chromebook","No specific dated launch article found; district committed to providing up-to-date technology; COVID-era learning triggered device distribution; upper bound 2020","https://www.hardincoschools.com/resources/","https://www.hardincoschools.com/reopening-plans-for-2020-2021-school-year/","2754","270","1","0","4701680"
"Nordonia Hills City","OH","Northfield","2017","","Yes (phased)","Started with select grades; 8th grade documented","Chromebook","FY17 annual report noted 1:1 Chromebook initiative active and computer labs decommissioned; NEOnet volume pricing secured; upper bound 2017 from annual report","https://www.nordoniaschools.org/Downloads/FY17.pdf","https://www.nordoniaschools.org/protected/ArticleView.aspx?iid=52IBI0&dasi=23Y","2755","270","1","0","3905004"
"Warwick Valley Central School District","NY","Warwick","2020 (by)","","Yes","3-12","Chromebook","Grades 3-12 district-issued Chromebooks as part of one-to-one learning initiative; Smart Schools Investment Plan on file with NYSED dated 2016 but actual rollout timing unclear; upper bound from 2020-era strategic plan reference","https://www.warwickvalleyschools.com/district/chromebooks","https://www.nysed.gov/sites/default/files/programs/smart-schools/warwick-valley-csd-ssip-05-11-16.pdf","2756","270","1","0","3629970"
"Canandaigua City School District","NY","Canandaigua","2017","September","Yes (phased)","6-12 take-home; 1-5 in-class; K iPad","Chromebook","Chromebooks distributed to grades 6-12 at start of 2017-18 SY as part of Smart Schools Investment Plan; grades 1-5 use Chromebooks in-class; K uses iPads; handbook revised 2/28/2018","https://www.canandaiguaschools.org/uploaded/Parents/Chromebooks/Chromebook_HandbookADA.pdf","","2757","270","1","0","3606330"
"Township of Ocean Schools","NJ","Oakhurst","2020 (by)","","Yes","2-12","Chromebook","Students in grades 2-12 provided district-issued Chromebooks; exact launch year not documented in search results; upper bound 2020","https://www.oceanschools.org/parent-resources","","2758","270","1","0","3412060"
"Gretna Public Schools","NE","Gretna","2020 (by)","","Yes (likely)","K-12","Chromebook","Superintendent Riley mentioned planning 1:1 for high school pending finances (pre-2020 reference); no firm dated launch article found; COVID-era likely trigger for full rollout; upper bound 2020","https://omaha.com/news/education/millard-public-schools-to-issue-each-high-school-student-a/article_4e25ef66-53c3-562f-841b-838a6c8dd8bb.html","","2759","270","1","0","3171220"
"Sikeston R-6","MO","Sikeston","2020 (by)","","Yes (likely)","K-12","Chromebook","Technology page exists; no dated launch article found; upper bound 2020 based on district technology infrastructure presence","https://sikestonr6.org/121168_2","","2760","270","1","0","2928260"
