"Jefferson Elementary","CA","Tracy","","","","","","no evidence of 1:1 program found in web search; district in Tracy CA (leaid 0618840)","https://www.jeffersonschooldistrict.com/about-us/departments/technology/tech-links","","3101","266","1","0","0618840"
"Wylie ISD","TX","Wylie","2014","","Yes (phased)","Pilot classrooms 2014; Intermediate daily check-out ~2017; JH 2018; HS 2019-20","Chromebook","Pilot in 100+ classrooms 2014; intermediate students checking out Chromebooks daily by ~2017; junior high 1:1 fall 2018; high school take-home fall 2019","https://thewylieway.com/wylie-isd/2019-20-wehs-whs-chromebooks-rollout/","https://thewylieway.com/wylie-isd/wylie-isd-going-digital/","3102","256","1","0","4846500"
"Princeton ISD","TX","Princeton","","","Yes (likely)","Grades 6-12","Chromebook","District issues Chromebooks to grades 6-12 (Lenovo 100e/300e); no launch year found in web search","https://www.princetonisd.net/parent-resources/chromebooks","","3103","238","1","0","4835850"
"Mabank ISD","TX","Mabank","","","Yes (likely)","","Chromebook","E-learning instructions reference Chromebook login; no specific 1:1 launch year found","https://www.mabankisd.net/upload/page/0102/docs/UpdatedELearningInstructions.pdf","","3104","238","1","0","4828680"
"Wapakoneta City","OH","Wapakoneta","","","Yes (likely)","Grades 8-12","Chromebook","Grades 8-12 assigned Chromebooks for take-home use; no launch year documented in web search","https://www.wapak.org/","","3105","238","1","0","3904498"
"Sayville Union Free School District","NY","Sayville","","","Yes (likely)","Grades 6-12","Chromebook","District has chromebook insurance program for grades 6-12; Smart Schools Bond plan approved; no specific launch year found","https://www.sayvilleschools.org/resourcesservices/parent-resourcesservices/home-13/chromebook-insurance-information","https://www.nysed.gov/smart-schools/sayville-union-free-school-district-approved-plans","3106","238","1","0","3625920"
"Monticello Central School District","NY","Monticello","","","Yes (likely)","","Chromebook","District has tech support page and SSBA allocation of $3M; SSBA used primarily for security upgrades; no specific 1:1 launch year found","https://www.monticelloschools.net/techsupport/","https://www.monticelloschools.net/about-us/technology/smart-schools-investment-plan-letter-of-intent/","3107","238","1","0","3619740"
"North St. Francois Co. R-I","MO","Bonne Terre","","","Yes (likely)","","Chromebook","District has Chromebook support handbook and simulator; no specific launch year found","https://www.ncsd.k12.mo.us/home/tech-support","","3108","238","1","0","2905430"
"Pearl River Co School Dist","MS","Carriere","2020 (by)","March","Yes (likely)","","Chromebook","Facebook post March 2020 titled 'Chromebook Clarification' about providing support during COVID; earliest dated evidence","https://www.facebook.com/prcsdms/posts/chromebook-clarification-we-are-thrilled-that-we-will-be-able-to-provide-support/2411299998970066/","https://www.prc.k12.ms.us/schools","3109","238","1","0","2803540"
"Fenton Area Public Schools","MI","Fenton","","","Yes","Grades 6-12 take-home; K-5 classroom carts","Chromebook","District has dedicated One-to-One Chromebook Initiative page; grades 6-12 take Chromebooks home; no specific launch year found","https://www.fentonschools.org/o/fps/page/11-chromebook-initiative","","3110","238","1","0","2614250"
