"Alpine Union Elementary","CA","Alpine","","","Yes (likely)","K-8","Chromebook","district has Chromebook page; COVID-era and current program confirmed; no firm launch year found","https://www.alpineschools.net/o/ausd/page/chromebooks","","3551","204","1","0","0602100"
"Helena/ W.Helena School Dist.","AR","Helena","","","Yes (likely)","Not specified","Chromebook","district website references chromebook use; no firm launch year or detailed 1:1 documentation found","https://www.hwhschools.org/","","3552","204","1","0","0507680"
"Snowflake Unified District","AZ","Snowflake","","","Yes (likely)","K-12","Chromebook","district uses Chromebooks; COVID-era device distribution via ADE COVID funding; no firm launch year found","https://www.susd5.org/","https://www.azed.gov/snowflake-unified-district-0","3553","204","1","0","0407820"
"Colbert County","AL","Tuscumbia","","","Yes (likely)","Not specified","Chromebook","district has 1000+ Chrome devices districtwide; shared/cart model not fully confirmed 1:1; no dedicated 1:1 program page found","https://www.colbertk12.org/","https://sites.google.com/colbert.k12.al.us/technology","3554","204","1","0","0100840"
"Greensville Co Pblc Schs","VA","Emporia","","","Yes (likely)","Not specified","Chromebook","district has Getting Started with Chromebook page (Return to Learn); 1:1 program confirmed; no firm launch year found","https://www.gcps1.com/apps/pages/index.jsp?uREC_ID=506723&type=d&pREC_ID=978089","https://www.gcps1.com/","3555","203","1","0","5101740"
"Dallas SD","PA","Dallas","","","Yes (likely)","3-8 (confirmed); K-12 likely","Chromebook","district issues Chromebooks to students grades 3-8 at minimum; students use them daily; no firm launch year found","https://dallassd.com/technology/resources-for-students/","https://dallassd.com/wp-content/uploads/2022/09/Chromebook-Parent-Student-Sign-Off-Procedures-.pdf","3556","203","1","0","4207200"
"Ross Local","OH","Hamilton","","","Yes","K-12","Chromebook","district is 1:1 with Chromebooks K-12; grades 6-12 take home; K-5 in class; no firm launch year identified","https://www.rossrams.com/138719_2","","3557","203","1","0","3904614"
"Wayland","MA","Wayland","2012","Fall","Yes (phased)","HS 2012; MS 2014","Mixed (MacBook/Chromebook)","HS 1:1 MacBook Air initiative launched Fall 2012 (~870 laptops, 4-year lease); WMS Chromebook 1-2-1 program added 2014; district-wide 1:1","https://patch.com/massachusetts/wayland/wayland-high-school-distributes-laptops-for-1-1-initiative","http://waylandmiddleschool.org/1-2-1/","3558","203","1","0","2512210"
"Newburyport","MA","Newburyport","","","Yes (likely)","Not specified","Chromebook","district uses Chromebooks for students; no dedicated 1:1 announcement or firm launch year found","https://www.newburyport.k12.ma.us/","","3559","203","1","0","2508580"
"Streator ESD 44","IL","Streator","","","Yes (likely)","PK-8","Chromebook","district uses Google/Chromebook tools; no dedicated 1:1 program page or firm launch year found","https://www.ses44.net/","","3560","203","1","0","1700112"
"Waterford School District","CT","Waterford","2020","March","Yes","4-12 (take-home); K-3 in-class","Chromebook","March 2020 chromebooks grades 2-12 distributed for COVID remote learning; district since invested $14M+ in digital infrastructure; now fully 1:1 K-12","https://www.waterfordschools.org/cms/One.aspx?portalId=314324&pageId=27405496","https://sites.google.com/waterfordschools.org/wps-one-to-one-device-program/","3561","203","1","0","0904860"
"Winton","CA","Winton","","","Yes (likely)","K-8","Chromebook","Merced County district; uses Chromebooks; no dedicated 1:1 program page or firm launch year found","https://www.winton.k12.ca.us/","","3562","203","1","0","0642960"
"Sealy ISD","TX","Sealy","","","Partial","Not specified","Chromebook","shared classroom cart model (30 Chromebooks per cart gr 6-12; 22 per cart PK-5); not a 1:1 take-home program as of available records","https://cdnsm5-ss7.sharpschool.com/UserFiles/Servers/Server_523555/File/SISD%20Technology%20Information%20for%20New%20Employees%20June%202025.pdf","https://www.sealyisd.com/departments/technology","3563","202","1","0","4839630"
"Needville ISD","TX","Needville","","","Yes","K-12","Mixed (iPad K-2; Chromebook 3-12)","Connected Classroom program: iPad for K-2; Chromebook for 3-12; take-home program; no firm launch year found in web search","https://www.needvilleisd.com/","","3564","202","1","0","4832310"
"Liberty Hill ISD","TX","Liberty Hill","","","Yes (phased)","K-12 (varied by grade)","Mixed (iPad/Chromebook/Laptop)","K-1 iPad in classroom carts; 2-5 Chromebook in carts; 6-8 Chromebook take-home; 9-12 laptop; full 1:1 across all grades","https://www.libertyhill.txed.net/technology","","3565","202","1","0","4827420"
"Fredericksburg ISD","TX","Fredericksburg","","","Yes (likely)","Not specified","Chromebook","district confirmed Chromebook use; received state remote learning reimbursement; no firm 1:1 program launch year found","https://www.fisd.org/","","3566","202","1","0","4819840"
"Douglas School District 51-1","SD","Box Elder","","","Yes (likely)","K-12","Chromebook","district has Chromebook resources page; confirmed student Chromebook use at Douglas High; no firm launch year found","https://dhs.dcsd.net/school-life/chromebook-resources","https://www.dsdk12.net/","3567","202","1","0","4619410"
"Fleetwood Area SD","PA","Fleetwood","","","Yes (likely)","K-12","Chromebook","district issues Chromebooks to all students; K-5 also provided printed materials; 1:1 confirmed; no firm launch year found","https://www.fleetwoodasd.org/district-info/fleetwood-virtual-academy","https://www.facebook.com/FleetwoodAreaSchoolDistrict/posts/-dont-just-sleep-itshut-it-down-closing-your-chromebook-lid-is-like-taking-a-qui/1136950285110369/","3568","202","1","0","4209780"
"Hewlett-Woodmere Union Free School District","NY","Woodmere","","","Yes (phased)","5th grade pilot; HS 1:1 program","Chromebook","Smart Schools plan includes 5th grade Chromebook 1:1 pilot and G.W. Hewlett HS 1:1 program; FamilyID device registration active; no firm launch year found","https://www.hewlett-woodmere.net/curriculum/teaching-learning-and-technology/familyid-1-1-device-program-registration","https://www.nysed.gov/smart-schools/hewlett-woodmere-union-free-school-district-approved-plans","3569","202","1","0","3631710"
"Roselle Public Schools","NJ","Roselle","2023","September","Yes","5-12","Chromebook","Verizon Innovative Learning Schools initiative launched Sept 2023; every student gr 5-12 receives Chromebook with LTE and 30GB/month data","https://businessviewmagazine.com/roselle-public-schools/","https://sites.google.com/roselleschools.org/verizon-innovative-learning-sc/home","3570","202","1","0","3414280"
"Northview Public Schools","MI","Grand Rapids","","","Yes","3-12","Chromebook","district issues Chromebooks to students gr 3-12; coverage plan available; no firm launch year found","https://www.nvps.net/resources/back-to-school","https://nvps.revtrak.net/purchases-fees/chromebook-coverage-plan2/","3571","202","1","0","2625950"
"Marysville Public Schools","MI","Marysville","","","Yes","K-12","Chromebook","all students gr 6-12 receive district-issued Chromebook; K-5 distributed spring 2020 for COVID; full K-12 1:1 by 2020","https://www.marysville.k12.mi.us/","","3572","202","1","0","2623040"
"Gull Lake Community Schools","MI","Richland","","","Yes (phased)","Y5-8 (Chromebook); HS not confirmed","Chromebook","middle school students receive district Chromebook for Google Classroom; COVID-era 2020 return-to-learn distributed devices; no firm pre-COVID 1:1 launch year found","https://www.gulllakecs.org/return-to-learn-2020/student-and-parent-technology-support","https://www.gulllakecs.org/departments/curriculum/district-technology","3573","202","1","0","2617250"
"Charlotte Public Schools","MI","Charlotte","","","Yes","DK-K iPad; 1-12 Chromebook","Mixed (iPad/Chromebook)","district provides iPads to DK-K and Chromebooks gr 1-12; $36M bond passed Nov 2020 funded tech upgrades; program active; no firm initial launch year found","https://www.charlotteorioles.com/schools--services/departments/technology/","","3574","202","1","0","2608770"
"Northbridge","MA","Whitinsville","","","Yes (likely)","Not specified","Chromebook","district has Chromebook How-To Guide for Families; Chromebook program confirmed; no dedicated 1:1 launch page or firm year found","https://www.nps.org/page/chromebook-how-to-guide-for-families","https://www.nps.org/","3575","202","1","0","2508940"
"Arkansas City","KS","Arkansas City","","","Yes (likely)","Not specified","Chromebook","USD 470 confirmed Chromebook use; no dedicated 1:1 program page or firm launch year found in web search","https://www.usd470.com/","","3576","202","1","0","2003450"
"Bensenville SD 2","IL","Bensenville","2014","Fall","Yes (phased)","K-8","Chromebook","piloted 2013-14 in 2 fifth-grade and 2 seventh-grade classrooms; full K-8 1:1 launched 2014-15 SY; take-home for grades 6-8 added 2015-16","https://www.bsd2.org/departments/teaching-learning/instructional-technology/one-on-one-chromebook-program","https://www.bsd2.org/Page/5839","3577","202","1","0","1705910"
"Fort Atkinson School District","WI","Fort Atkinson","","","Yes (likely)","Not specified","Chromebook","district distributes Chromebooks to students; Chromecare protection plan offered; no firm launch year found","https://www.fortschools.org/domain/4774","https://www.fortschools.org/","3578","201","1","0","5504740"
"Gonzales ISD","TX","Gonzales","2020","August","Yes","PK-2 iPad; 3-12 Chromebook","Mixed (iPad/Chromebook)","Board approved 2200+ Chromebooks and iPads July 6 2020 in special meeting; 'One:Nation' initiative; students gr 3-12 received Chromebooks; PK-2 received iPads for 2020-21 SY","https://gonzalesinquirer.com/stories/gisd-to-provide-students-with-chromebooks-for-2020-2021-school-year,27806","https://www.gonzalesisd.net/departments/technology","3579","201","1","0","4821060"
"Brownsboro ISD","TX","Brownsboro","","","Yes (likely)","Not specified","Chromebook","district technology dept confirms technology-rich environments; Chromebook use confirmed; no firm 1:1 launch year found","https://www.gobearsgo.net/departments/technology","","3580","201","1","0","4811640"
