"COVINA-VALLEY UNIFIED","CA","Covina","2020 (by)","","Yes (likely)","Not specified","Chromebook","COVID-era upper bound; district has 1:1 Chromebook program where device assigned at first CVUSD school follows student through district career; no pre-2020 dated launch source found","https://www.c-vusd.org/","","751","875","1","0","0610050"
"CLINT ISD","TX","Clint","2016","","Yes","K-12","Mixed (iPad/Chromebook/laptop)","Mar 2020 article states district 'invested in the 1:1 Device Initiative four years ago' to provide every student with an iPad, Chromebook or laptop; ~2016 start; COVID enabled district-wide remote learning via existing 1:1 devices; I-LEARN system in 700+ classrooms","https://horizoncity.com/clint-isd-distance-learning-set-to-begin-march-24th-socorro-isd-to-send-info-same-day/","https://www.clintweb.net/departments/human-resources/why-clint-isd","752","874","1","0","4814430"
"DEL VALLE ISD","TX","Del Valle","2019","","Yes (phased)","2019-20: Sophomores-Seniors at HS; Spring 2020: ES/MS added","Chromebook","2019-20 SY Juniors/Seniors/Sophomores at Del Valle HS checked out Chromebooks for take-home; Mar 2020 expansion to ES and MS students; Spring 2020 full 1:1 district-wide","https://dvhs.dvisd.net/student-page/11-chromebook-program","https://www.fox7austin.com/news/del-valle-isd-to-be-distributing-chromebooks-to-students-needing-technology-access","753","873","1","0","4816620"
"PARMA CITY","OH","Parma","2020 (by)","","Yes","K-12","Chromebook","District has 1:1 Chromebook program ('every student has a Chromebook to use in the classroom and at home'); no firm pre-2020 dated launch source found; upper bound only","https://www.parmacityschools.org/our-district/departments/information-systems","","754","872","1","0","3904463"
"GILROY UNIFIED","CA","Gilroy","2021","October","Yes","K-12","Chromebook","Oct 7 2021 GUSD Board meeting presentation on 1:1 Technology Initiative; elementary Chromebooks stay at school; MS/HS assigned Chromebook for home and school use; 3,200+ Chromebooks distributed Apr 2020 (COVID) but full district 1:1 formalized Oct 2021","https://www.gilroyunified.org/parentstudent-resources/gusd-in-the-news/news/news/~board/district-news/post/october-8-2021-update-from-dr-flores-counseling-referrals-for-students-and-families-vaccine-updates-11-technology-initiative-and-more","https://gilroydispatch.com/south-valley-middle-school-students-receive-free-chromebooks/","755","872","1","0","0615180"
"SOUTHFIELD PUBLIC SCHOOL DISTRICT","MI","Southfield","2016","","Yes (phased)","2016-17: Grade 9 pilot; expanded to all grades subsequently","Chromebook","1:1 Chromebooks launched 2016-17 SY for 9th-grade students; 2015-16 SY purchased Chromebooks for classroom use creating 1:4 ratio; prior to 2016-17 had Chromebooks in carts only; district profile confirms phased 1:1 launch starting with 9th grade","https://www.southfieldk12.org/district/district-profile","","756","871","1","0","2632310"
"NEWBURGH CITY SCHOOL DISTRICT","NY","Newburgh","2018","September","Yes (phased)","Fall 2018: Grades 3-10; expanded to K-12 subsequently","Chromebook","Fall 2018 all scholars grades 3-10 received Chromebooks as part of district's 1:1 technology plan; plan to allow take-home by end of 2018-19 SY; Google for Education transition completed summer 2018","https://www.classlink.com/case-studies/newburgh-enlarged-city-schools","https://edu.google.com/intl/ALL_us/resources/customer-stories/newburgh-enlarged-city-school-district/","757","870","1","0","3620700"
"FERGUSON-FLORISSANT R-II","MO","Ferguson","2020","March","Yes","K-12","Chromebook","Mar 2020 school closure day used to distribute devices; each student received a Google Chromebook; hotspots purchased with CARES Act funds; 2020-21 SY started online-only with Chromebooks for all students; pre-COVID not documented as 1:1","https://www.stltoday.com/news/local/education/ferguson-florissant-school-district-to-start-school-year-online-only/article_70ca3b22-7c93-54ec-b37b-d0f1ee6857ec.html","https://www.fergflor.org/departments/finance-and-operations/technology-services","758","870","1","0","2912010"
"TOMBALL ISD","TX","Tomball","2020","August","Yes","K-12","Chromebook","Aug 2020 board approved purchase of 4,379 HP Chromebooks funded 50% by TEA/CARES Act + 50% from 2017 bond; district had ~14,000 Chromebooks already; goal was 1:1 student-to-device ratio; purchase moved district to near-1:1 by Oct 2020","https://communityimpact.com/houston/tomball-magnolia/education/2020/08/11/updated-tomball-isd-approves-purchase-of-4379-chromebooks-pushing-district-closer-to-1-device-per-student/","https://www.tomballisd.net/community/bond-projects/bond-2017","759","869","1","0","4842960"
"HAMILTON TOWNSHIP","NJ","Hamilton","2020 (by)","","Yes","K-12","Chromebook","District assigns Chromebooks to all students K-12 (HTSD 1:1 program); no pre-2020 dated launch article found; upper bound only based on current program evidence","https://www.htsdnj.org/departments/technology/htsd-11","https://www.htsdnj.org/community/family-learning-hub/technology","760","868","1","0","3406540"
