"Easton Area SD","PA","Easton","2017","Fall","Yes (phased)","9-12 first (2017-18); expanded to all K-12","iPad","1:1 iPad eLearning Initiative began 2017-18 SY at HS level; all K-12 students issued iPads; secondary students take home daily","https://eahs.eastonsd.org/academics/education-technology","https://www.eastonsd.org/departments/technology/student-parent-ipad-expectations","1001","691","1","0","4208850"
"Kenmore-Tonawanda Union Free School District","NY","Buffalo","2020 (by)","","Yes","5-12 (grades 5 and 9 entry points)","Chromebook","Upper bound; district has 1:1 Chromebook program for grades 5-12 with annual device swap at grade 5 and 9; no earlier dated source found","https://www.ktufsd.org/all-departments/technology-services/11-chromebook-information","","1002","690","1","0","3616230"
"Longview ISD","TX","Longview","2020 (by)","","Yes (likely)","3-12","Chromebook","All students grades 3-12 receive district device; board approved $1M tech spending Jun 2019 for more Chromebooks; COVID-era distribution confirmed Mar 2020; no firm pre-2020 launch date found","https://www.news-journal.com/news/local/longview-isd-board-approves-1-million-technology-spending/article_fbdf292a-7106-11e9-9fcc-d3c3a1b23d97.html","","1003","689","1","0","4828110"
"Hobbs Municipal Schools","NM","Hobbs","","","","","","No firm evidence of 1:1 device program found in web search; district info only; unable to confirm year","https://www.hobbsschools.net/","","1004","689","1","0","3501260"
"North Syracuse Central School District","NY","North Syracuse","2020 (by)","","Yes (likely)","K-12","Chromebook","District issues Chromebooks to students; students required to bring Chromebook to exams; no pre-2020 launch date found","https://www.nscsd.org/aup","","1005","688","1","0","3621210"
"Half Hollow Hills Central School District","NY","Dix Hills","2020 (by)","","Yes (likely)","K-12","Mixed","District has educational technology integration PreK-12; IT inventory audit conducted 2024; no explicit 1:1 launch year found","https://www.hhh.k12.ny.us/teaching-learning/educational-technology","","1006","688","1","0","3613290"
"Janesville School District","WI","Janesville","2020 (by)","","Yes","K-12","Chromebook","Every student issued a Chromebook; ESSER funding used for tech; no pre-COVID launch date confirmed","https://www.janesville.k12.wi.us/departments/student-services/handbooks","","1007","687","1","0","5507020"
"Anderson 01","SC","Williamston","2015","August","Yes (phased)","9-12 first (2015); MS (2016); 3-5 (Feb 2017); K-2 sets (Aug 2017)","Mixed (laptop/iPad)","Year 5 of 1:1 iPad (K-8) and Chromebook (9-12) confirmed in 2019-20 SC report card; district began HS phase Aug 2015","https://screportcards.com/overview/?q=eT0yMDIwJnQ9RCZzaWQ9MDQwMTAwMA","https://screportcards.com/overview/?q=eT0yMDIyJnQ9RCZzaWQ9MDQwMTAwMA","1008","687","1","0","4500780"
"South San Francisco Unified","CA","South San Francisco","2020 (by)","March","Yes (likely)","K-12","Mixed (Chromebook/iPad)","Distributed 7,101 Chromebooks + 1,850 iPads for COVID distance learning Mar 2020; no earlier formal 1:1 launch found","https://www.ssfusd.org/apps/pages/technology-services","","1009","687","1","0","0637530"
"Maricopa Unified School District","AZ","Maricopa","2020 (by)","","Yes","3-12","Chromebook","All grades 3-12 self-carry Chromebook daily; Lenovo 100e; tech page dated Sep 2020; no earlier firm launch year found","https://www.musd20.org/departments/technology","","1010","687","1","0","0404720"
