"Lawrence County","AL","Moulton","2017","Fall","Yes","9-12 (HS)","Chromebook","LCHS 1:1 Chromebook; 750 devices leased $60K/yr; $35 student fee; HS-only per 2017 article; may have expanded later","https://www.dailyindependent.com/news/lawrence-students-to-have-chromebooks-for-new-school-year/article_74ecd09c-727b-11e7-91df-6b82f7aa541c.html","","2001","366","1","0","0102040"
"Sevier District","UT","Richfield","2020 (by)","","Yes","6-12","Chromebook","District issues Chromebooks/iPads to grades 6-12 on loan basis per official One-to-One Take Home Agreement page; exact launch year not documented in web sources","https://www.seviersd.org/index.php?view=article&id=1104:sevier-one-to-one-take-home-agreement&catid=71","","2002","365","1","0","4900930"
"Xenia Community City","OH","Xenia","2019","Fall","Yes","K-12","Chromebook","One2One Chromebook Initiative ramped up for 2019-2020 SY per Aug 2019 Xenia Gazette; K-5 classroom-based; gr 6-12 take-home","https://www.xeniagazette.com/2019/08/16/xenia-schools-on-the-move/","https://www.xeniaschools.org/about_us/latest_news/chromebook_information_for_parents","2003","365","1","0","3904515"
"Frontier Central School District","NY","Hamburg","2019","Fall","Yes (phased)","3-5 (school-based); higher grades also","Chromebook","1,100 Chromebooks delivered July 2019 for all gr 3-5 students to have own device at school; district also had Chromebook FAQ page for HS; phased rollout","https://www.wkbw.com/news/eye-on-education/frontier-central-school-district-to-have-computers-for-every-3rd-and-4th-grader","https://www.frontiercsd.org/Page/10207","2004","365","1","0","3611670"
"Medford","MA","Medford","2020","Spring","Yes","K-12","Chromebook","COVID-era 1:1 acceleration Spring 2020; district distributed Chromebooks to all MPS students; prior to 2020 had partial deployment; 2024 refresh of 12,000+ aging devices","https://mhs-mvths.mps02155.org/student-life/chromebooks","https://www.mps02155.org/2020-2021-school-reopening-plan-updates/","2005","365","1","0","2507560"
"Iberville Parish","LA","Plaquemine","2016 (by)","","Yes (likely)","Not specified","Laptop","Former Iberville Parish tech director cited running their 1:1 laptop program before moving on; pre-2016 (article Jul 2016 references it as past program); snapshot only","https://www.theadvocate.com/baton_rouge/news/education/article_1299d478-4318-11e6-9d71-d7394259c38e.html","https://www.ipsb.net/","2006","365","1","0","2200750"
"Cedar Falls Comm School District","IA","Cedar Falls","2014","January","Yes (phased)","HS first (Jan 2014); expanded to Jr High later","Chromebook","CFHS went 1:1 in Jan 2014 (2nd semester) with 1,100+ Chromebooks; board-approved tech plan Aug 2013; HS district-wide rollout","https://wcfcourier.com/news/local/education/cedar-falls-high-school-students-goes--to/article_6c0f0245-3bd2-5cba-86cb-e6549a0398e3.html","","2007","365","1","0","1906510"
"Delta County Joint District No. 50","CO","Delta","2019","Fall","Yes","6-12","Chromebook","Used one-time state rural-school funds to augment Chromebook supply; 2,935 Chromebooks for all gr 6-12 students; article dated Aug 2019","https://www.deltacountyindependent.com/news/delta/school-district-provides-computers-for-all-middle-high-school-students/article_2a1e930f-433d-542d-a775-9709d117f5d7.html","","2008","365","1","0","0803330"
"Lower Kuskokwim School District","AK","Bethel","2020 (by)","","Yes (likely)","K-12","Mixed","Alaska's largest rural district; provided student hardware for intranet/remote learning by 2020-21 SY; exact 1:1 launch year not pinned in public sources; COVID-era evidence","https://www.lksd.org/departments/technology","https://www.ktoo.org/2021/01/07/digital-divide-interrupts-education-on-the-lower-kuskokwim/","2009","365","1","0","0200001"
"Escambia County","AL","Brewton","2016","Fall","Partial","7th grade (eMINTS pilot at 4 middle schools)","Chromebook","eMINTS program awarded Chromebooks to 7th graders at Pollard McCall, W.S. Neal Middle, Escambia County Middle, Flomaton Middle; 2-year rollout starting 2016; not district-wide 1:1","https://www.atmoreadvance.com/2016/10/19/ecms-7th-graders-awarded-chromebooks-through-emints/","","2010","365","1","0","0101350"
